scene,row_index,event_id,referent_name,panel_id,gt_x,gt_y,projection_valid,status
scene5,280,scene5_281,drone1,P1,991.42,744.49,True,point_evaluable
scene5,280,scene5_281,drone1,P2,964.34,774.79,True,point_evaluable
scene5,280,scene5_281,drone1,P3,719.63,685.32,True,point_evaluable
scene5,281,scene5_282,drone2,P1,602.68,528.59,True,point_evaluable
scene5,281,scene5_282,drone2,P2,949.70,773.08,True,point_evaluable
scene5,281,scene5_282,drone2,P3,393.79,549.51,True,point_evaluable
scene5,281,scene5_282,crate,P1,1168.89,892.75,True,point_evaluable
scene5,281,scene5_282,crate,P2,1530.72,1134.52,True,point_evaluable
scene5,281,scene5_282,crate,P3,1027.80,902.29,True,point_evaluable
scene5,281,scene5_282,truck,P1,1105.23,868.12,True,point_evaluable
scene5,281,scene5_282,truck,P2,1439.11,1096.26,True,point_evaluable
scene5,281,scene5_282,truck,P3,965.58,882.68,True,point_evaluable
scene5,282,scene5_283,drone3,P1,1802.36,602.04,True,point_evaluable
scene5,282,scene5_283,drone3,P2,1096.25,802.60,True,point_evaluable
scene5,282,scene5_283,drone3,P3,1079.12,844.39,True,point_evaluable
scene5,282,scene5_283,warehouseA,P1,,,False,projection_invalid
scene5,282,scene5_283,warehouseA,P2,1273.87,853.14,True,point_evaluable
scene5,282,scene5_283,warehouseA,P3,1254.10,894.62,True,point_evaluable
scene5,283,scene5_284,drone4,P1,1100.92,813.18,True,point_evaluable
scene5,283,scene5_284,drone4,P2,,,False,projection_invalid
scene5,283,scene5_284,drone4,P3,,,False,projection_invalid
scene5,283,scene5_284,warehouseD,P1,58.60,907.52,True,point_evaluable
scene5,283,scene5_284,warehouseD,P2,891.91,812.09,True,point_evaluable
scene5,283,scene5_284,warehouseD,P3,870.36,783.66,True,point_evaluable
scene5,284,scene5_285,drone5,P1,983.01,715.62,True,point_evaluable
scene5,284,scene5_285,drone5,P2,988.68,716.45,True,point_evaluable
scene5,284,scene5_285,drone5,P3,1149.78,463.68,True,point_evaluable
scene5,285,scene5_286,drone1,P1,907.36,824.97,True,point_evaluable
scene5,285,scene5_286,drone1,P2,453.91,752.37,True,point_evaluable
scene5,285,scene5_286,drone1,P3,467.45,752.17,True,point_evaluable
scene5,285,scene5_286,yard,P1,1515.54,972.12,True,point_evaluable
scene5,285,scene5_286,yard,P2,1062.40,890.52,True,point_evaluable
scene5,285,scene5_286,yard,P3,1074.04,881.11,True,point_evaluable
scene5,285,scene5_286,warehouseA,P1,1689.04,854.32,True,point_evaluable
scene5,285,scene5_286,warehouseA,P2,1164.87,793.86,True,point_evaluable
scene5,285,scene5_286,warehouseA,P3,1176.39,782.26,True,point_evaluable
scene5,285,scene5_286,warehouseB,P1,1313.95,846.82,True,point_evaluable
scene5,285,scene5_286,warehouseB,P2,906.09,784.96,True,point_evaluable
scene5,285,scene5_286,warehouseB,P3,916.00,777.45,True,point_evaluable
scene5,286,scene5_287,drone2,P1,1065.96,747.41,True,point_evaluable
scene5,286,scene5_287,drone2,P2,1355.49,500.94,True,point_evaluable
scene5,286,scene5_287,drone2,P3,1335.62,461.25,True,point_evaluable
scene5,286,scene5_287,person2,P1,701.61,1105.57,True,point_evaluable
scene5,286,scene5_287,person2,P2,916.35,887.95,True,point_evaluable
scene5,286,scene5_287,person2,P3,896.77,859.58,True,point_evaluable
scene5,286,scene5_287,coastal_road,P1,689.22,1042.31,True,point_evaluable
scene5,286,scene5_287,coastal_road,P2,907.14,827.64,True,point_evaluable
scene5,286,scene5_287,coastal_road,P3,886.50,798.58,True,point_evaluable
scene5,287,scene5_288,drone3,P1,1126.60,850.13,True,point_evaluable
scene5,287,scene5_288,drone3,P2,818.88,609.14,True,point_evaluable
scene5,287,scene5_288,drone3,P3,821.54,638.29,True,point_evaluable
scene5,287,scene5_288,crate,P1,1420.76,1138.57,True,point_evaluable
scene5,287,scene5_288,crate,P2,1093.74,881.14,True,point_evaluable
scene5,287,scene5_288,crate,P3,1092.95,906.62,True,point_evaluable
scene5,287,scene5_288,inland_road,P1,1493.31,1045.82,True,point_evaluable
scene5,287,scene5_288,inland_road,P2,1148.84,796.18,True,point_evaluable
scene5,287,scene5_288,inland_road,P3,1147.50,822.64,True,point_evaluable
scene5,288,scene5_289,drone4,P1,1371.97,749.00,True,point_evaluable
scene5,288,scene5_289,drone4,P2,1396.11,725.98,True,point_evaluable
scene5,288,scene5_289,drone4,P3,1415.90,734.35,True,point_evaluable
scene5,288,scene5_289,warehouseB,P1,1043.30,809.74,True,point_evaluable
scene5,288,scene5_289,warehouseB,P2,1059.48,787.64,True,point_evaluable
scene5,288,scene5_289,warehouseB,P3,1075.07,795.77,True,point_evaluable
scene5,289,scene5_290,drone5,P1,,,False,projection_invalid
scene5,289,scene5_290,drone5,P2,,,False,projection_invalid
scene5,289,scene5_290,drone5,P3,,,False,projection_invalid
scene5,289,scene5_290,warehouseD,P1,948.44,818.97,True,point_evaluable
scene5,289,scene5_290,warehouseD,P2,972.51,761.29,True,point_evaluable
scene5,289,scene5_290,warehouseD,P3,944.21,819.41,True,point_evaluable
scene5,290,scene5_291,drone1,P1,856.69,799.71,True,point_evaluable
scene5,290,scene5_291,drone1,P2,317.97,700.55,True,point_evaluable
scene5,290,scene5_291,drone1,P3,309.16,691.85,True,point_evaluable
scene5,290,scene5_291,fence,P1,1486.74,953.56,True,point_evaluable
scene5,290,scene5_291,fence,P2,1017.14,837.71,True,point_evaluable
scene5,290,scene5_291,fence,P3,1013.97,827.99,True,point_evaluable
scene5,290,scene5_291,inland_road,P1,1851.57,1038.52,True,point_evaluable
scene5,290,scene5_291,inland_road,P2,1227.37,876.11,True,point_evaluable
scene5,290,scene5_291,inland_road,P3,1224.33,865.75,True,point_evaluable
scene5,291,scene5_292,drone2,P1,989.89,775.31,True,point_evaluable
scene5,291,scene5_292,drone2,P2,995.02,781.45,True,point_evaluable
scene5,291,scene5_292,drone2,P3,582.10,603.40,True,point_evaluable
scene5,291,scene5_292,truck,P1,1478.12,1123.15,True,point_evaluable
scene5,291,scene5_292,truck,P2,1486.87,1129.94,True,point_evaluable
scene5,291,scene5_292,truck,P3,1080.40,920.66,True,point_evaluable
scene5,292,scene5_293,drone3,P1,1013.36,803.93,True,point_evaluable
scene5,292,scene5_293,drone3,P2,1116.04,715.37,True,point_evaluable
scene5,292,scene5_293,drone3,P3,1163.43,693.26,True,point_evaluable
scene5,293,scene5_294,drone4,P1,1094.90,874.32,True,point_evaluable
scene5,293,scene5_294,drone4,P2,1046.38,602.27,True,point_evaluable
scene5,293,scene5_294,drone4,P3,1048.04,608.35,True,point_evaluable
scene5,293,scene5_294,crate,P1,1152.86,1148.10,True,point_evaluable
scene5,293,scene5_294,crate,P2,1089.69,893.38,True,point_evaluable
scene5,293,scene5_294,crate,P3,1090.99,898.60,True,point_evaluable
scene5,294,scene5_295,drone5,P1,,,False,projection_invalid
scene5,294,scene5_295,drone5,P2,1275.83,626.90,True,point_evaluable
scene5,294,scene5_295,drone5,P3,1272.85,620.44,True,point_evaluable
scene5,294,scene5_295,warehouseB,P1,1545.53,621.97,True,point_evaluable
scene5,294,scene5_295,warehouseB,P2,969.61,805.16,True,point_evaluable
scene5,294,scene5_295,warehouseB,P3,965.86,798.76,True,point_evaluable
scene5,295,scene5_296,drone1,P1,932.39,805.85,True,point_evaluable
scene5,295,scene5_296,drone1,P2,1108.81,695.93,True,point_evaluable
scene5,295,scene5_296,drone1,P3,1117.32,676.92,True,point_evaluable
scene5,295,scene5_296,coastal_road,P1,773.74,1012.97,True,point_evaluable
scene5,295,scene5_296,coastal_road,P2,939.60,907.44,True,point_evaluable
scene5,295,scene5_296,coastal_road,P3,946.39,891.00,True,point_evaluable
scene5,296,scene5_297,drone2,P1,973.89,743.93,True,point_evaluable
scene5,296,scene5_297,drone2,P2,968.59,738.24,True,point_evaluable
scene5,296,scene5_297,drone2,P3,565.77,592.25,True,point_evaluable
scene5,296,scene5_297,truck,P1,1477.52,1059.82,True,point_evaluable
scene5,296,scene5_297,truck,P2,1467.03,1056.52,True,point_evaluable
scene5,296,scene5_297,truck,P3,1075.20,902.15,True,point_evaluable
scene5,297,scene5_298,drone2,P1,664.41,615.60,True,point_evaluable
scene5,297,scene5_298,drone2,P2,663.18,615.80,True,point_evaluable
scene5,297,scene5_298,drone2,P3,661.06,601.31,True,point_evaluable
scene5,297,scene5_298,yard,P1,1028.42,827.81,True,point_evaluable
scene5,297,scene5_298,yard,P2,1027.12,828.50,True,point_evaluable
scene5,297,scene5_298,yard,P3,1027.29,816.54,True,point_evaluable
scene5,297,scene5_298,warehouseB,P1,865.31,724.42,True,point_evaluable
scene5,297,scene5_298,warehouseB,P2,864.12,724.93,True,point_evaluable
scene5,297,scene5_298,warehouseB,P3,863.67,712.02,True,point_evaluable
scene5,298,scene5_299,drone4,P1,1068.94,855.40,True,point_evaluable
scene5,298,scene5_299,drone4,P2,1081.00,848.44,True,point_evaluable
scene5,298,scene5_299,drone4,P3,1294.47,600.74,True,point_evaluable
scene5,298,scene5_299,fence,P1,973.69,1010.39,True,point_evaluable
scene5,298,scene5_299,fence,P2,984.51,1003.42,True,point_evaluable
scene5,298,scene5_299,fence,P3,1156.56,781.39,True,point_evaluable
scene5,298,scene5_299,coastal_road,P1,,,False,projection_invalid
scene5,298,scene5_299,coastal_road,P2,,,False,projection_invalid
scene5,298,scene5_299,coastal_road,P3,331.64,905.34,True,point_evaluable
scene5,298,scene5_299,inland_road,P1,1180.71,1041.93,True,point_evaluable
scene5,298,scene5_299,inland_road,P2,1192.16,1036.21,True,point_evaluable
scene5,298,scene5_299,inland_road,P3,1388.57,830.78,True,point_evaluable
scene5,299,scene5_300,drone5,P1,1189.15,390.65,True,point_evaluable
scene5,299,scene5_300,drone5,P2,1040.06,656.46,True,point_evaluable
scene5,299,scene5_300,drone5,P3,1403.71,547.51,True,point_evaluable
scene5,300,scene5_301,drone1,P1,849.99,688.57,True,point_evaluable
scene5,300,scene5_301,drone1,P2,839.65,688.80,True,point_evaluable
scene5,300,scene5_301,drone1,P3,853.04,595.47,True,point_evaluable
scene5,300,scene5_301,fence,P1,1494.15,836.70,True,point_evaluable
scene5,300,scene5_301,fence,P2,1481.59,832.87,True,point_evaluable
scene5,300,scene5_301,fence,P3,1517.55,755.15,True,point_evaluable
scene5,301,scene5_302,drone2,P1,904.72,636.50,True,point_evaluable
scene5,301,scene5_302,drone2,P2,915.88,635.42,True,point_evaluable
scene5,301,scene5_302,drone2,P3,926.40,602.15,True,point_evaluable
scene5,302,scene5_303,drone3,P1,803.01,734.63,True,point_evaluable
scene5,302,scene5_303,drone3,P2,801.48,736.85,True,point_evaluable
scene5,302,scene5_303,drone3,P3,825.64,676.48,True,point_evaluable
scene5,302,scene5_303,inland_road,P1,1123.11,905.97,True,point_evaluable
scene5,302,scene5_303,inland_road,P2,1121.93,907.19,True,point_evaluable
scene5,302,scene5_303,inland_road,P3,1149.88,853.47,True,point_evaluable
scene5,302,scene5_303,truck,P1,1010.10,969.56,True,point_evaluable
scene5,302,scene5_303,truck,P2,1009.18,971.08,True,point_evaluable
scene5,302,scene5_303,truck,P3,1034.13,917.42,True,point_evaluable
scene5,302,scene5_303,crate,P1,1072.64,988.34,True,point_evaluable
scene5,302,scene5_303,crate,P2,1071.77,989.69,True,point_evaluable
scene5,302,scene5_303,crate,P3,1096.98,936.65,True,point_evaluable
scene5,303,scene5_304,drone4,P1,1309.32,708.39,True,point_evaluable
scene5,303,scene5_304,drone4,P2,1307.41,718.73,True,point_evaluable
scene5,303,scene5_304,drone4,P3,1197.90,658.50,True,point_evaluable
scene5,303,scene5_304,warehouseB,P1,990.13,774.84,True,point_evaluable
scene5,303,scene5_304,warehouseB,P2,989.72,785.47,True,point_evaluable
scene5,303,scene5_304,warehouseB,P3,890.12,730.81,True,point_evaluable
scene5,304,scene5_305,drone5,P1,1009.36,700.25,True,point_evaluable
scene5,304,scene5_305,drone5,P2,1067.21,489.56,True,point_evaluable
scene5,304,scene5_305,drone5,P3,1115.10,428.78,True,point_evaluable
scene5,304,scene5_305,person1,P1,937.54,1102.39,True,point_evaluable
scene5,304,scene5_305,person1,P2,978.87,932.42,True,point_evaluable
scene5,304,scene5_305,person1,P3,1011.52,891.97,True,point_evaluable
scene5,304,scene5_305,truck,P1,1022.06,1051.66,True,point_evaluable
scene5,304,scene5_305,truck,P2,1064.59,884.33,True,point_evaluable
scene5,304,scene5_305,truck,P3,1099.67,844.63,True,point_evaluable
scene5,305,scene5_306,drone1,P1,1035.30,723.90,True,point_evaluable
scene5,305,scene5_306,drone1,P2,1026.46,712.13,True,point_evaluable
scene5,305,scene5_306,drone1,P3,1019.53,704.72,True,point_evaluable
scene5,305,scene5_306,coastal_road,P1,868.22,928.12,True,point_evaluable
scene5,305,scene5_306,coastal_road,P2,860.81,918.69,True,point_evaluable
scene5,305,scene5_306,coastal_road,P3,855.87,913.63,True,point_evaluable
scene5,305,scene5_306,warehouseD,P1,891.88,761.93,True,point_evaluable
scene5,305,scene5_306,warehouseD,P2,882.89,751.47,True,point_evaluable
scene5,305,scene5_306,warehouseD,P3,876.14,745.63,True,point_evaluable
scene5,306,scene5_307,drone2,P1,1299.85,426.12,True,point_evaluable
scene5,306,scene5_307,drone2,P2,978.68,585.64,True,point_evaluable
scene5,306,scene5_307,drone2,P3,978.87,573.11,True,point_evaluable
scene5,306,scene5_307,person2,P1,867.45,833.77,True,point_evaluable
scene5,306,scene5_307,person2,P2,606.73,967.06,True,point_evaluable
scene5,306,scene5_307,person2,P3,607.05,957.33,True,point_evaluable
scene5,306,scene5_307,coastal_road,P1,855.33,772.59,True,point_evaluable
scene5,306,scene5_307,coastal_road,P2,587.23,903.55,True,point_evaluable
scene5,306,scene5_307,coastal_road,P3,587.12,893.78,True,point_evaluable
scene5,307,scene5_308,drone3,P1,1047.27,754.25,True,point_evaluable
scene5,307,scene5_308,drone3,P2,1043.93,741.83,True,point_evaluable
scene5,307,scene5_308,drone3,P3,1078.30,729.46,True,point_evaluable
scene5,307,scene5_308,warehouseB,P1,960.37,799.09,True,point_evaluable
scene5,307,scene5_308,warehouseB,P2,956.90,787.39,True,point_evaluable
scene5,307,scene5_308,warehouseB,P3,989.71,775.61,True,point_evaluable
scene5,308,scene5_309,drone4,P1,1284.73,677.25,True,point_evaluable
scene5,308,scene5_309,drone4,P2,1288.56,679.39,True,point_evaluable
scene5,308,scene5_309,drone4,P3,1297.56,675.35,True,point_evaluable
scene5,309,scene5_310,drone5,P1,970.03,510.42,True,point_evaluable
scene5,309,scene5_310,drone5,P2,997.76,511.18,True,point_evaluable
scene5,309,scene5_310,drone5,P3,1021.67,510.85,True,point_evaluable
scene5,309,scene5_310,crate,P1,1045.27,915.74,True,point_evaluable
scene5,309,scene5_310,crate,P2,1069.55,917.26,True,point_evaluable
scene5,309,scene5_310,crate,P3,1089.57,918.28,True,point_evaluable
scene5,309,scene5_310,truck,P1,983.26,896.95,True,point_evaluable
scene5,309,scene5_310,truck,P2,1007.33,898.01,True,point_evaluable
scene5,309,scene5_310,truck,P3,1027.16,898.43,True,point_evaluable
scene5,310,scene5_311,drone1,P1,897.71,786.47,True,point_evaluable
scene5,310,scene5_311,drone1,P2,360.74,668.30,True,point_evaluable
scene5,310,scene5_311,drone1,P3,386.43,649.92,True,point_evaluable
scene5,310,scene5_311,fence,P1,1542.45,954.18,True,point_evaluable
scene5,310,scene5_311,fence,P2,1046.45,814.22,True,point_evaluable
scene5,310,scene5_311,fence,P3,1065.80,798.48,True,point_evaluable
scene5,310,scene5_311,inland_road,P1,,,False,projection_invalid
scene5,310,scene5_311,inland_road,P2,1260.10,856.03,True,point_evaluable
scene5,310,scene5_311,inland_road,P3,1282.26,842.05,True,point_evaluable
scene5,311,scene5_312,drone2,P1,933.25,785.06,True,point_evaluable
scene5,311,scene5_312,drone2,P2,1099.86,591.85,True,point_evaluable
scene5,311,scene5_312,drone2,P3,1350.69,494.24,True,point_evaluable
scene5,311,scene5_312,fence,P1,1308.00,987.14,True,point_evaluable
scene5,311,scene5_312,fence,P2,1519.96,830.32,True,point_evaluable
scene5,311,scene5_312,fence,P3,1891.69,795.87,True,point_evaluable
scene5,311,scene5_312,person2,P1,543.93,1155.24,True,point_evaluable
scene5,311,scene5_312,person2,P2,725.60,960.69,True,point_evaluable
scene5,311,scene5_312,person2,P3,911.53,881.01,True,point_evaluable
scene5,312,scene5_313,drone3,P1,1015.08,857.66,True,point_evaluable
scene5,312,scene5_313,drone3,P2,1625.58,761.26,True,point_evaluable
scene5,312,scene5_313,drone3,P3,1608.59,738.54,True,point_evaluable
scene5,312,scene5_313,warehouseD,P1,296.08,924.75,True,point_evaluable
scene5,312,scene5_313,warehouseD,P2,889.01,826.89,True,point_evaluable
scene5,312,scene5_313,warehouseD,P3,876.57,811.58,True,point_evaluable
scene5,313,scene5_314,drone4,P1,1105.56,765.25,True,point_evaluable
scene5,313,scene5_314,drone4,P2,1107.18,759.28,True,point_evaluable
scene5,313,scene5_314,drone4,P3,1102.40,754.19,True,point_evaluable
scene5,313,scene5_314,warehouseA,P1,1068.05,828.45,True,point_evaluable
scene5,313,scene5_314,warehouseA,P2,1069.50,822.82,True,point_evaluable
scene5,313,scene5_314,warehouseA,P3,1065.01,818.03,True,point_evaluable
scene5,314,scene5_315,drone5,P1,1327.07,646.09,True,point_evaluable
scene5,314,scene5_315,drone5,P2,1253.33,617.59,True,point_evaluable
scene5,314,scene5_315,drone5,P3,1267.25,604.61,True,point_evaluable
scene5,315,scene5_316,drone1,P1,387.27,744.80,True,point_evaluable
scene5,315,scene5_316,drone1,P2,450.83,760.60,True,point_evaluable
scene5,315,scene5_316,drone1,P3,468.09,757.07,True,point_evaluable
scene5,315,scene5_316,warehouseB,P1,863.53,759.95,True,point_evaluable
scene5,315,scene5_316,warehouseB,P2,904.86,779.49,True,point_evaluable
scene5,315,scene5_316,warehouseB,P3,917.39,777.00,True,point_evaluable
scene5,315,scene5_316,fence,P1,1056.71,859.48,True,point_evaluable
scene5,315,scene5_316,fence,P2,1095.52,880.74,True,point_evaluable
scene5,315,scene5_316,fence,P3,1107.86,879.16,True,point_evaluable
scene5,316,scene5_317,drone3,P1,1196.34,841.17,True,point_evaluable
scene5,316,scene5_317,drone3,P2,1105.11,757.97,True,point_evaluable
scene5,316,scene5_317,drone3,P3,1118.06,772.72,True,point_evaluable
scene5,316,scene5_317,drone2,P1,933.18,786.95,True,point_evaluable
scene5,316,scene5_317,drone2,P2,838.89,701.40,True,point_evaluable
scene5,316,scene5_317,drone2,P3,853.52,714.84,True,point_evaluable
scene5,317,scene5_318,drone4,P1,1095.04,860.80,True,point_evaluable
scene5,317,scene5_318,drone4,P2,1566.16,707.57,True,point_evaluable
scene5,317,scene5_318,drone4,P3,1338.10,676.85,True,point_evaluable
scene5,318,scene5_319,drone5,P1,1027.46,418.31,True,point_evaluable
scene5,318,scene5_319,drone5,P2,1018.95,420.77,True,point_evaluable
scene5,318,scene5_319,drone5,P3,1022.15,393.66,True,point_evaluable
scene5,318,scene5_319,crate,P1,1088.25,854.22,True,point_evaluable
scene5,318,scene5_319,crate,P2,1081.36,855.47,True,point_evaluable
scene5,318,scene5_319,crate,P3,1083.01,837.85,True,point_evaluable
scene5,318,scene5_319,inland_road,P1,1144.76,768.73,True,point_evaluable
scene5,318,scene5_319,inland_road,P2,1137.33,770.08,True,point_evaluable
scene5,318,scene5_319,inland_road,P3,1139.86,751.75,True,point_evaluable
scene5,319,scene5_320,drone1,P1,1164.48,751.80,True,point_evaluable
scene5,319,scene5_320,drone1,P2,1159.29,758.17,True,point_evaluable
scene5,319,scene5_320,drone1,P3,1153.61,761.51,True,point_evaluable
scene5,319,scene5_320,warehouseC,P1,876.95,784.16,True,point_evaluable
scene5,319,scene5_320,warehouseC,P2,872.44,789.02,True,point_evaluable
scene5,319,scene5_320,warehouseC,P3,867.29,791.87,True,point_evaluable
scene5,319,scene5_320,fence,P1,,,False,projection_invalid
scene5,319,scene5_320,fence,P2,,,False,projection_invalid
scene5,319,scene5_320,fence,P3,,,False,projection_invalid
scene5,320,scene5_321,drone2,P1,984.40,809.49,True,point_evaluable
scene5,320,scene5_321,drone2,P2,908.23,705.58,True,point_evaluable
scene5,320,scene5_321,drone2,P3,939.54,724.15,True,point_evaluable
scene5,320,scene5_321,fence,P1,1365.64,1021.87,True,point_evaluable
scene5,320,scene5_321,fence,P2,1279.44,914.72,True,point_evaluable
scene5,320,scene5_321,fence,P3,1314.03,933.89,True,point_evaluable
scene5,321,scene5_322,drone3,P1,875.84,658.34,True,point_evaluable
scene5,321,scene5_322,drone3,P2,875.15,654.71,True,point_evaluable
scene5,321,scene5_322,drone3,P3,864.29,633.61,True,point_evaluable
scene5,321,scene5_322,truck,P1,1071.28,909.58,True,point_evaluable
scene5,321,scene5_322,truck,P2,1071.18,906.25,True,point_evaluable
scene5,321,scene5_322,truck,P3,1063.86,887.02,True,point_evaluable
scene5,322,scene5_323,drone4,P1,1390.88,675.35,True,point_evaluable
scene5,322,scene5_323,drone4,P2,1424.93,660.32,True,point_evaluable
scene5,322,scene5_323,drone4,P3,,,False,projection_invalid
scene5,322,scene5_323,coastal_road,P1,466.86,973.51,True,point_evaluable
scene5,322,scene5_323,coastal_road,P2,497.24,959.62,True,point_evaluable
scene5,322,scene5_323,coastal_road,P3,869.33,876.88,True,point_evaluable
scene5,323,scene5_324,drone5,P1,1033.05,458.46,True,point_evaluable
scene5,323,scene5_324,drone5,P2,1032.46,459.31,True,point_evaluable
scene5,323,scene5_324,drone5,P3,1037.91,439.20,True,point_evaluable
scene5,323,scene5_324,crate,P1,1094.88,882.58,True,point_evaluable
scene5,323,scene5_324,crate,P2,1094.87,883.05,True,point_evaluable
scene5,323,scene5_324,crate,P3,1097.14,869.80,True,point_evaluable
scene5,324,scene5_325,drone1,P1,207.83,773.55,True,point_evaluable
scene5,324,scene5_325,drone1,P2,144.09,740.35,True,point_evaluable
scene5,324,scene5_325,drone1,P3,146.84,736.55,True,point_evaluable
scene5,324,scene5_325,inland_road,P1,1160.67,902.55,True,point_evaluable
scene5,324,scene5_325,inland_road,P2,1133.71,871.21,True,point_evaluable
scene5,324,scene5_325,inland_road,P3,1135.19,871.07,True,point_evaluable
scene5,324,scene5_325,warehouseA,P1,1014.30,777.16,True,point_evaluable
scene5,324,scene5_325,warehouseA,P2,987.56,745.06,True,point_evaluable
scene5,324,scene5_325,warehouseA,P3,989.44,744.32,True,point_evaluable
scene5,325,scene5_326,drone2,P1,967.45,822.56,True,point_evaluable
scene5,325,scene5_326,drone2,P2,945.21,740.85,True,point_evaluable
scene5,325,scene5_326,drone2,P3,966.58,764.53,True,point_evaluable
scene5,326,scene5_327,drone3,P1,1576.58,754.67,True,point_evaluable
scene5,326,scene5_327,drone3,P2,1697.00,571.10,True,point_evaluable
scene5,326,scene5_327,drone3,P3,1695.10,567.74,True,point_evaluable
scene5,326,scene5_327,warehouseD,P1,859.59,826.02,True,point_evaluable
scene5,326,scene5_327,warehouseD,P2,893.00,667.72,True,point_evaluable
scene5,326,scene5_327,warehouseD,P3,891.02,663.97,True,point_evaluable
scene5,326,scene5_327,person2,P1,847.20,1049.79,True,point_evaluable
scene5,326,scene5_327,person2,P2,885.11,901.29,True,point_evaluable
scene5,326,scene5_327,person2,P3,883.21,898.05,True,point_evaluable
scene5,327,scene5_328,drone4,P1,1049.81,869.52,True,point_evaluable
scene5,327,scene5_328,drone4,P2,1319.23,746.04,True,point_evaluable
scene5,327,scene5_328,drone4,P3,1319.35,735.93,True,point_evaluable
scene5,327,scene5_328,warehouseB,P1,764.27,932.36,True,point_evaluable
scene5,327,scene5_328,warehouseB,P2,1002.09,810.17,True,point_evaluable
scene5,327,scene5_328,warehouseB,P3,1001.08,799.74,True,point_evaluable
scene5,327,scene5_328,fence,P1,957.78,1025.45,True,point_evaluable
scene5,327,scene5_328,fence,P2,1193.59,914.80,True,point_evaluable
scene5,327,scene5_328,fence,P3,1192.33,905.19,True,point_evaluable
scene5,328,scene5_329,drone5,P1,,,False,projection_invalid
scene5,328,scene5_329,drone5,P2,,,False,projection_invalid
scene5,328,scene5_329,drone5,P3,,,False,projection_invalid
scene5,328,scene5_329,coastal_road,P1,926.10,830.85,True,point_evaluable
scene5,328,scene5_329,coastal_road,P2,942.73,817.41,True,point_evaluable
scene5,328,scene5_329,coastal_road,P3,917.61,827.62,True,point_evaluable
scene5,329,scene5_330,drone1,P1,234.98,630.41,True,point_evaluable
scene5,329,scene5_330,drone1,P2,202.19,611.98,True,point_evaluable
scene5,329,scene5_330,drone1,P3,65.93,580.64,True,point_evaluable
scene5,329,scene5_330,truck,P1,1072.07,872.38,True,point_evaluable
scene5,329,scene5_330,truck,P2,1059.13,857.77,True,point_evaluable
scene5,329,scene5_330,truck,P3,1006.76,823.68,True,point_evaluable
scene5,329,scene5_330,crate,P1,1134.98,895.00,True,point_evaluable
scene5,329,scene5_330,crate,P2,1121.84,880.18,True,point_evaluable
scene5,329,scene5_330,crate,P3,1069.42,844.24,True,point_evaluable
scene5,330,scene5_331,drone2,P1,933.40,777.33,True,point_evaluable
scene5,330,scene5_331,drone2,P2,943.20,767.43,True,point_evaluable
scene5,330,scene5_331,drone2,P3,922.22,754.43,True,point_evaluable
scene5,330,scene5_331,warehouseB,P1,1105.61,869.91,True,point_evaluable
scene5,330,scene5_331,warehouseB,P2,1115.86,860.59,True,point_evaluable
scene5,330,scene5_331,warehouseB,P3,1094.43,849.33,True,point_evaluable
scene5,331,scene5_332,drone3,P1,873.41,833.30,True,point_evaluable
scene5,331,scene5_332,drone3,P2,875.44,813.58,True,point_evaluable
scene5,331,scene5_332,drone3,P3,878.15,796.49,True,point_evaluable
scene5,331,scene5_332,warehouseA,P1,1042.96,877.09,True,point_evaluable
scene5,331,scene5_332,warehouseA,P2,1045.76,857.41,True,point_evaluable
scene5,331,scene5_332,warehouseA,P3,1048.84,841.69,True,point_evaluable
scene5,331,scene5_332,inland_road,P1,1189.65,1001.46,True,point_evaluable
scene5,331,scene5_332,inland_road,P2,1192.44,981.77,True,point_evaluable
scene5,331,scene5_332,inland_road,P3,1194.62,967.27,True,point_evaluable
scene5,332,scene5_333,drone4,P1,,,False,projection_invalid
scene5,332,scene5_333,drone4,P2,,,False,projection_invalid
scene5,332,scene5_333,drone4,P3,,,False,projection_invalid
scene5,332,scene5_333,warehouseC,P1,815.14,870.99,True,point_evaluable
scene5,332,scene5_333,warehouseC,P2,818.73,876.08,True,point_evaluable
scene5,332,scene5_333,warehouseC,P3,816.19,873.30,True,point_evaluable
scene5,332,scene5_333,warehouseD,P1,952.57,871.17,True,point_evaluable
scene5,332,scene5_333,warehouseD,P2,955.94,876.18,True,point_evaluable
scene5,332,scene5_333,warehouseD,P3,953.55,873.83,True,point_evaluable
scene5,333,scene5_334,drone5,P1,1130.87,575.88,True,point_evaluable
scene5,333,scene5_334,drone5,P2,1108.98,643.99,True,point_evaluable
scene5,333,scene5_334,drone5,P3,1096.65,661.36,True,point_evaluable
scene5,333,scene5_334,fence,P1,1033.04,858.91,True,point_evaluable
scene5,333,scene5_334,fence,P2,1017.84,914.24,True,point_evaluable
scene5,333,scene5_334,fence,P3,1006.98,928.47,True,point_evaluable
scene5,334,scene5_335,drone1,P1,577.10,848.60,True,point_evaluable
scene5,334,scene5_335,drone1,P2,564.94,855.85,True,point_evaluable
scene5,334,scene5_335,drone1,P3,593.84,910.75,True,point_evaluable
scene5,335,scene5_336,drone2,P1,873.61,677.50,True,point_evaluable
scene5,335,scene5_336,drone2,P2,929.81,700.56,True,point_evaluable
scene5,335,scene5_336,drone2,P3,928.81,709.43,True,point_evaluable
scene5,336,scene5_337,drone3,P1,997.27,576.55,True,point_evaluable
