scene,row_index,event_id,gt_anchor_ids,gt_points_json,gt_count,gt_mapping_status,gt_mapping_detail
scene5,371,scene5_372,"drone2,warehouseC,warehouseD","[{""id"":""drone2"",""point"":[-14.58,3.31,16.96]},{""id"":""warehouseC"",""point"":[-51.42,-0.3,11.28]},{""id"":""warehouseD"",""point"":[-53.67,-1.01,22.4]}]",3,valid,
scene5,372,scene5_373,"drone3,truck","[{""id"":""drone3"",""point"":[-5.7,1.53,14.43]},{""id"":""truck"",""point"":[-2.57,-5.1,21.1]}]",2,valid,
scene5,373,scene5_374,"drone4,warehouseA","[{""id"":""drone4"",""point"":[-1.66,1.72,14.8]},{""id"":""warehouseA"",""point"":[-7.76,-0.77,48.43]}]",2,valid,
scene5,374,scene5_375,"drone5,person2,crate","[{""id"":""drone5"",""point"":[-1.51,3.14,11.69]},{""id"":""person2"",""point"":[-16.91,-5.0,6.4]},{""id"":""crate"",""point"":[-0.67,-4.96,19.0]}]",3,valid,
scene5,375,scene5_376,"drone1,warehouseB,fence","[{""id"":""drone1"",""point"":[-14.58,1.29,9.49]},{""id"":""warehouseB"",""point"":[-15.8,0.16,29.7]},{""id"":""fence"",""point"":[-6.75,-3.5,27.4]}]",3,valid,
scene5,376,scene5_377,"drone2,truck","[{""id"":""drone2"",""point"":[-14.58,3.31,16.96]},{""id"":""truck"",""point"":[-2.57,-5.1,21.1]}]",2,valid,
scene5,377,scene5_378,"drone3,coastal_road,warehouseC","[{""id"":""drone3"",""point"":[-5.7,1.53,14.43]},{""id"":""coastal_road"",""point"":[-24.89,-5.61,9.22]},{""id"":""warehouseC"",""point"":[-51.42,-0.3,11.28]}]",3,valid,
scene5,378,scene5_379,"drone4,drone5","[{""id"":""drone4"",""point"":[-1.66,1.72,14.8]},{""id"":""drone5"",""point"":[-1.51,3.14,11.69]}]",2,valid,
scene5,379,scene5_380,"drone5,inland_road","[{""id"":""drone5"",""point"":[-1.51,3.14,11.69]},{""id"":""inland_road"",""point"":[0.85,-4.8,29.0]}]",2,valid,
scene5,380,scene5_381,drone1,"[{""id"":""drone1"",""point"":[-14.58,1.29,9.49]}]",1,valid,
scene5,381,scene5_382,"drone2,fence","[{""id"":""drone2"",""point"":[-14.58,3.31,16.96]},{""id"":""fence"",""point"":[-6.75,-3.5,27.4]}]",2,valid,
scene5,382,scene5_383,"drone3,crate","[{""id"":""drone3"",""point"":[-5.7,1.53,14.43]},{""id"":""crate"",""point"":[-0.67,-4.96,19.0]}]",2,valid,
scene5,383,scene5_384,"drone4,warehouseC,coastal_road","[{""id"":""drone4"",""point"":[-1.66,1.72,14.8]},{""id"":""warehouseC"",""point"":[-51.42,-0.3,11.28]},{""id"":""coastal_road"",""point"":[-24.89,-5.61,9.22]}]",3,valid,
scene5,384,scene5_385,"drone5,warehouseA,fence","[{""id"":""drone5"",""point"":[-1.51,3.14,11.69]},{""id"":""warehouseA"",""point"":[-7.76,-0.77,48.43]},{""id"":""fence"",""point"":[-6.75,-3.5,27.4]}]",3,valid,
scene5,385,scene5_386,"drone1,warehouseB","[{""id"":""drone1"",""point"":[-14.58,1.29,9.49]},{""id"":""warehouseB"",""point"":[-15.8,0.16,29.7]}]",2,valid,
scene5,386,scene5_387,"drone2,crate,truck","[{""id"":""drone2"",""point"":[-14.58,3.31,16.96]},{""id"":""crate"",""point"":[-0.67,-4.96,19.0]},{""id"":""truck"",""point"":[-2.57,-5.1,21.1]}]",3,valid,
scene5,387,scene5_388,"drone3,warehouseC","[{""id"":""drone3"",""point"":[-5.7,1.53,14.43]},{""id"":""warehouseC"",""point"":[-51.42,-0.3,11.28]}]",2,valid,
scene5,388,scene5_389,"drone4,person2,coastal_road","[{""id"":""drone4"",""point"":[-1.66,1.72,14.8]},{""id"":""person2"",""point"":[-16.91,-5.0,6.4]},{""id"":""coastal_road"",""point"":[-24.89,-5.61,9.22]}]",3,valid,
scene5,389,scene5_390,drone5,"[{""id"":""drone5"",""point"":[-1.51,3.14,11.69]}]",1,valid,
scene5,390,scene5_391,"drone1,inland_road,truck","[{""id"":""drone1"",""point"":[-14.58,1.29,9.49]},{""id"":""inland_road"",""point"":[0.85,-4.8,29.0]},{""id"":""truck"",""point"":[-2.57,-5.1,21.1]}]",3,valid,
scene5,391,scene5_392,"drone2,fence,coastal_road","[{""id"":""drone2"",""point"":[-14.58,3.31,16.96]},{""id"":""fence"",""point"":[-6.75,-3.5,27.4]},{""id"":""coastal_road"",""point"":[-24.89,-5.61,9.22]}]",3,valid,
scene5,392,scene5_393,drone3,"[{""id"":""drone3"",""point"":[-5.7,1.53,14.43]}]",1,valid,
scene5,393,scene5_394,"drone4,warehouseC,warehouseD","[{""id"":""drone4"",""point"":[-1.66,1.72,14.8]},{""id"":""warehouseC"",""point"":[-51.42,-0.3,11.28]},{""id"":""warehouseD"",""point"":[-53.67,-1.01,22.4]}]",3,valid,
scene5,394,scene5_395,"drone5,crate","[{""id"":""drone5"",""point"":[-1.51,3.14,11.69]},{""id"":""crate"",""point"":[-0.67,-4.96,19.0]}]",2,valid,
scene5,395,scene5_396,"drone1,warehouseA,fence","[{""id"":""drone1"",""point"":[-14.58,1.29,9.49]},{""id"":""warehouseA"",""point"":[-7.76,-0.77,48.43]},{""id"":""fence"",""point"":[-6.75,-3.5,27.4]}]",3,valid,
scene5,396,scene5_397,"drone2,coastal_road","[{""id"":""drone2"",""point"":[-14.58,3.31,16.96]},{""id"":""coastal_road"",""point"":[-24.89,-5.61,9.22]}]",2,valid,
scene5,397,scene5_398,"drone3,truck","[{""id"":""drone3"",""point"":[-5.7,1.53,14.43]},{""id"":""truck"",""point"":[-2.57,-5.1,21.1]}]",2,valid,
scene5,398,scene5_399,"drone4,fence","[{""id"":""drone4"",""point"":[-1.66,1.72,14.8]},{""id"":""fence"",""point"":[-6.75,-3.5,27.4]}]",2,valid,
scene5,399,scene5_400,"drone5,warehouseB,yard","[{""id"":""drone5"",""point"":[-1.51,3.14,11.69]},{""id"":""warehouseB"",""point"":[-15.8,0.16,29.7]},{""id"":""yard"",""point"":[-10.1,-4.87,34.8]}]",3,valid,
scene5,400,scene5_401,"drone1,yard,warehouseA,warehouseB","[{""id"":""drone1"",""point"":[-14.58,1.29,9.49]},{""id"":""yard"",""point"":[-10.1,-4.87,34.8]},{""id"":""warehouseA"",""point"":[-7.76,-0.77,48.43]},{""id"":""warehouseB"",""point"":[-15.8,0.16,29.7]}]",4,valid,
scene5,401,scene5_402,"drone2,yard,inland_road","[{""id"":""drone2"",""point"":[-14.58,3.31,16.96]},{""id"":""yard"",""point"":[-10.1,-4.87,34.8]},{""id"":""inland_road"",""point"":[0.85,-4.8,29.0]}]",3,valid,
scene5,402,scene5_403,"drone3,crate,truck","[{""id"":""drone3"",""point"":[-5.7,1.53,14.43]},{""id"":""crate"",""point"":[-0.67,-4.96,19.0]},{""id"":""truck"",""point"":[-2.57,-5.1,21.1]}]",3,valid,
scene5,403,scene5_404,"drone4,warehouseC","[{""id"":""drone4"",""point"":[-1.66,1.72,14.8]},{""id"":""warehouseC"",""point"":[-51.42,-0.3,11.28]}]",2,valid,
scene5,404,scene5_405,"drone5,coastal_road","[{""id"":""drone5"",""point"":[-1.51,3.14,11.69]},{""id"":""coastal_road"",""point"":[-24.89,-5.61,9.22]}]",2,valid,
scene5,405,scene5_406,"drone1,oil_tank1","[{""id"":""drone1"",""point"":[-14.58,1.29,9.49]},{""id"":""oil_tank1"",""point"":[-15.8,-1.13,16.36]}]",2,valid,
scene5,406,scene5_407,"drone2,yard","[{""id"":""drone2"",""point"":[-14.58,3.31,16.96]},{""id"":""yard"",""point"":[-10.1,-4.87,34.8]}]",2,valid,
scene5,407,scene5_408,"drone3,yard,warehouseA","[{""id"":""drone3"",""point"":[-5.7,1.53,14.43]},{""id"":""yard"",""point"":[-10.1,-4.87,34.8]},{""id"":""warehouseA"",""point"":[-7.76,-0.77,48.43]}]",3,valid,
scene5,408,scene5_409,"drone4,person2,coastal_road","[{""id"":""drone4"",""point"":[-1.66,1.72,14.8]},{""id"":""person2"",""point"":[-16.91,-5.0,6.4]},{""id"":""coastal_road"",""point"":[-24.89,-5.61,9.22]}]",3,valid,
scene5,409,scene5_410,"drone5,truck","[{""id"":""drone5"",""point"":[-1.51,3.14,11.69]},{""id"":""truck"",""point"":[-2.57,-5.1,21.1]}]",2,valid,
scene5,410,scene5_411,"drone1,fence,oil_tank2","[{""id"":""drone1"",""point"":[-14.58,1.29,9.49]},{""id"":""fence"",""point"":[-6.75,-3.5,27.4]},{""id"":""oil_tank2"",""point"":[-13.86,-1.13,16.36]}]",3,valid,
scene5,411,scene5_412,"drone2,warehouseA","[{""id"":""drone2"",""point"":[-14.58,3.31,16.96]},{""id"":""warehouseA"",""point"":[-7.76,-0.77,48.43]}]",2,valid,
scene5,412,scene5_413,"drone3,yard","[{""id"":""drone3"",""point"":[-5.7,1.53,14.43]},{""id"":""yard"",""point"":[-10.1,-4.87,34.8]}]",2,valid,
scene5,413,scene5_414,"drone4,oil_tank3","[{""id"":""drone4"",""point"":[-1.66,1.72,14.8]},{""id"":""oil_tank3"",""point"":[-11.75,-1.13,16.36]}]",2,valid,
scene5,414,scene5_415,"drone5,warehouseC","[{""id"":""drone5"",""point"":[-1.51,3.14,11.69]},{""id"":""warehouseC"",""point"":[-51.42,-0.3,11.28]}]",2,valid,
scene5,415,scene5_416,"drone1,inland_road,coastal_road","[{""id"":""drone1"",""point"":[-14.58,1.29,9.49]},{""id"":""inland_road"",""point"":[0.85,-4.8,29.0]},{""id"":""coastal_road"",""point"":[-24.89,-5.61,9.22]}]",3,valid,
scene5,416,scene5_417,"drone2,warehouseB","[{""id"":""drone2"",""point"":[-14.58,3.31,16.96]},{""id"":""warehouseB"",""point"":[-15.8,0.16,29.7]}]",2,valid,
scene5,417,scene5_418,"drone3,oil_tank6","[{""id"":""drone3"",""point"":[-5.7,1.53,14.43]},{""id"":""oil_tank6"",""point"":[-13.96,-1.13,18.62]}]",2,valid,
scene5,418,scene5_419,"drone4,inland_road","[{""id"":""drone4"",""point"":[-1.66,1.72,14.8]},{""id"":""inland_road"",""point"":[0.85,-4.8,29.0]}]",2,valid,
scene5,419,scene5_420,"drone5,truck","[{""id"":""drone5"",""point"":[-1.51,3.14,11.69]},{""id"":""truck"",""point"":[-2.57,-5.1,21.1]}]",2,valid,
scene5,420,scene5_421,"drone1,warehouseC","[{""id"":""drone1"",""point"":[-14.58,1.29,9.49]},{""id"":""warehouseC"",""point"":[-51.42,-0.3,11.28]}]",2,valid,
scene5,421,scene5_422,"drone2,oil_tank2","[{""id"":""drone2"",""point"":[-14.58,3.31,16.96]},{""id"":""oil_tank2"",""point"":[-13.86,-1.13,16.36]}]",2,valid,
scene5,422,scene5_423,"drone3,fence,inland_road","[{""id"":""drone3"",""point"":[-5.7,1.53,14.43]},{""id"":""fence"",""point"":[-6.75,-3.5,27.4]},{""id"":""inland_road"",""point"":[0.85,-4.8,29.0]}]",3,valid,
scene5,423,scene5_424,"drone4,yard","[{""id"":""drone4"",""point"":[-1.66,1.72,14.8]},{""id"":""yard"",""point"":[-10.1,-4.87,34.8]}]",2,valid,
scene5,424,scene5_425,"drone5,warehouseA","[{""id"":""drone5"",""point"":[-1.51,3.14,11.69]},{""id"":""warehouseA"",""point"":[-7.76,-0.77,48.43]}]",2,valid,
scene5,425,scene5_426,"drone1,coastal_road,warehouseC","[{""id"":""drone1"",""point"":[-14.58,1.29,9.49]},{""id"":""coastal_road"",""point"":[-24.89,-5.61,9.22]},{""id"":""warehouseC"",""point"":[-51.42,-0.3,11.28]}]",3,valid,
scene5,426,scene5_427,"drone2,oil_tank5","[{""id"":""drone2"",""point"":[-14.58,3.31,16.96]},{""id"":""oil_tank5"",""point"":[-15.84,-1.13,18.62]}]",2,valid,
scene5,427,scene5_428,"drone3,warehouseA","[{""id"":""drone3"",""point"":[-5.7,1.53,14.43]},{""id"":""warehouseA"",""point"":[-7.76,-0.77,48.43]}]",2,valid,
scene5,428,scene5_429,"drone4,crate","[{""id"":""drone4"",""point"":[-1.66,1.72,14.8]},{""id"":""crate"",""point"":[-0.67,-4.96,19.0]}]",2,valid,
scene5,429,scene5_430,"drone5,truck","[{""id"":""drone5"",""point"":[-1.51,3.14,11.69]},{""id"":""truck"",""point"":[-2.57,-5.1,21.1]}]",2,valid,
scene5,430,scene5_431,"person1,yard,inland_road","[{""id"":""person1"",""point"":[-4.04,-5.04,16.554]},{""id"":""yard"",""point"":[-10.1,-4.87,34.8]},{""id"":""inland_road"",""point"":[0.85,-4.8,29.0]}]",3,valid,
scene5,431,scene5_432,"person2,warehouseC","[{""id"":""person2"",""point"":[-16.91,-5.0,6.4]},{""id"":""warehouseC"",""point"":[-51.42,-0.3,11.28]}]",2,valid,
scene5,432,scene5_433,"person1,crate","[{""id"":""person1"",""point"":[-4.04,-5.04,16.554]},{""id"":""crate"",""point"":[-0.67,-4.96,19.0]}]",2,valid,
scene5,433,scene5_434,"person2,truck","[{""id"":""person2"",""point"":[-16.91,-5.0,6.4]},{""id"":""truck"",""point"":[-2.57,-5.1,21.1]}]",2,valid,
scene5,434,scene5_435,"person1,fence","[{""id"":""person1"",""point"":[-4.04,-5.04,16.554]},{""id"":""fence"",""point"":[-6.75,-3.5,27.4]}]",2,valid,
scene5,435,scene5_436,"person2,warehouseC","[{""id"":""person2"",""point"":[-16.91,-5.0,6.4]},{""id"":""warehouseC"",""point"":[-51.42,-0.3,11.28]}]",2,valid,
scene5,436,scene5_437,"person1,yard","[{""id"":""person1"",""point"":[-4.04,-5.04,16.554]},{""id"":""yard"",""point"":[-10.1,-4.87,34.8]}]",2,valid,
scene5,437,scene5_438,"person2,coastal_road","[{""id"":""person2"",""point"":[-16.91,-5.0,6.4]},{""id"":""coastal_road"",""point"":[-24.89,-5.61,9.22]}]",2,valid,
scene5,438,scene5_439,"person1,warehouseA,warehouseB","[{""id"":""person1"",""point"":[-4.04,-5.04,16.554]},{""id"":""warehouseA"",""point"":[-7.76,-0.77,48.43]},{""id"":""warehouseB"",""point"":[-15.8,0.16,29.7]}]",3,valid,
scene5,439,scene5_440,"person2,coastal_road","[{""id"":""person2"",""point"":[-16.91,-5.0,6.4]},{""id"":""coastal_road"",""point"":[-24.89,-5.61,9.22]}]",2,valid,
scene5,440,scene5_441,"drone1,warehouseA","[{""id"":""drone1"",""point"":[-14.58,1.29,9.49]},{""id"":""warehouseA"",""point"":[-7.76,-0.77,48.43]}]",2,valid,
scene5,441,scene5_442,"drone2,yard","[{""id"":""drone2"",""point"":[-14.58,3.31,16.96]},{""id"":""yard"",""point"":[-10.1,-4.87,34.8]}]",2,valid,
scene5,442,scene5_443,"drone3,oil_tank2","[{""id"":""drone3"",""point"":[-5.7,1.53,14.43]},{""id"":""oil_tank2"",""point"":[-13.86,-1.13,16.36]}]",2,valid,
scene5,443,scene5_444,"drone4,yard","[{""id"":""drone4"",""point"":[-1.66,1.72,14.8]},{""id"":""yard"",""point"":[-10.1,-4.87,34.8]}]",2,valid,
scene5,444,scene5_445,"drone5,inland_road","[{""id"":""drone5"",""point"":[-1.51,3.14,11.69]},{""id"":""inland_road"",""point"":[0.85,-4.8,29.0]}]",2,valid,
scene5,445,scene5_446,"drone2,warehouseC","[{""id"":""drone2"",""point"":[-14.58,3.31,16.96]},{""id"":""warehouseC"",""point"":[-51.42,-0.3,11.28]}]",2,valid,
scene5,446,scene5_447,"drone2,warehouseB,oil_tank5","[{""id"":""drone2"",""point"":[-14.58,3.31,16.96]},{""id"":""warehouseB"",""point"":[-15.8,0.16,29.7]},{""id"":""oil_tank5"",""point"":[-15.84,-1.13,18.62]}]",3,valid,
scene5,447,scene5_448,"drone3,fence,coastal_road","[{""id"":""drone3"",""point"":[-5.7,1.53,14.43]},{""id"":""fence"",""point"":[-6.75,-3.5,27.4]},{""id"":""coastal_road"",""point"":[-24.89,-5.61,9.22]}]",3,valid,
scene5,448,scene5_449,"drone4,yard,inland_road","[{""id"":""drone4"",""point"":[-1.66,1.72,14.8]},{""id"":""yard"",""point"":[-10.1,-4.87,34.8]},{""id"":""inland_road"",""point"":[0.85,-4.8,29.0]}]",3,valid,
scene5,449,scene5_450,"drone5,truck","[{""id"":""drone5"",""point"":[-1.51,3.14,11.69]},{""id"":""truck"",""point"":[-2.57,-5.1,21.1]}]",2,valid,
scene5,450,scene5_451,"drone1,yard,warehouseA","[{""id"":""drone1"",""point"":[-14.58,1.29,9.49]},{""id"":""yard"",""point"":[-10.1,-4.87,34.8]},{""id"":""warehouseA"",""point"":[-7.76,-0.77,48.43]}]",3,valid,
scene5,451,scene5_452,"drone2,yard,oil_tank2","[{""id"":""drone2"",""point"":[-14.58,3.31,16.96]},{""id"":""yard"",""point"":[-10.1,-4.87,34.8]},{""id"":""oil_tank2"",""point"":[-13.86,-1.13,16.36]}]",3,valid,
scene5,452,scene5_453,"drone3,warehouseC","[{""id"":""drone3"",""point"":[-5.7,1.53,14.43]},{""id"":""warehouseC"",""point"":[-51.42,-0.3,11.28]}]",2,valid,
scene5,453,scene5_454,"drone4,warehouseB","[{""id"":""drone4"",""point"":[-1.66,1.72,14.8]},{""id"":""warehouseB"",""point"":[-15.8,0.16,29.7]}]",2,valid,
scene5,454,scene5_455,"drone1,coastal_road","[{""id"":""drone1"",""point"":[-14.58,1.29,9.49]},{""id"":""coastal_road"",""point"":[-24.89,-5.61,9.22]}]",2,valid,
scene5,455,scene5_456,"drone2,crate,truck","[{""id"":""drone2"",""point"":[-14.58,3.31,16.96]},{""id"":""crate"",""point"":[-0.67,-4.96,19.0]},{""id"":""truck"",""point"":[-2.57,-5.1,21.1]}]",3,valid,
scene5,456,scene5_457,"drone3,warehouseC","[{""id"":""drone3"",""point"":[-5.7,1.53,14.43]},{""id"":""warehouseC"",""point"":[-51.42,-0.3,11.28]}]",2,valid,
scene5,457,scene5_458,"drone5,fence,inland_road","[{""id"":""drone5"",""point"":[-1.51,3.14,11.69]},{""id"":""fence"",""point"":[-6.75,-3.5,27.4]},{""id"":""inland_road"",""point"":[0.85,-4.8,29.0]}]",3,valid,
scene5,458,scene5_459,"drone4,yard","[{""id"":""drone4"",""point"":[-1.66,1.72,14.8]},{""id"":""yard"",""point"":[-10.1,-4.87,34.8]}]",2,valid,
scene5,459,scene5_460,"drone5,yard,inland_road","[{""id"":""drone5"",""point"":[-1.51,3.14,11.69]},{""id"":""yard"",""point"":[-10.1,-4.87,34.8]},{""id"":""inland_road"",""point"":[0.85,-4.8,29.0]}]",3,valid,
scene5,460,scene5_461,"drone1,oil_tank3","[{""id"":""drone1"",""point"":[-14.58,1.29,9.49]},{""id"":""oil_tank3"",""point"":[-11.75,-1.13,16.36]}]",2,valid,
scene5,461,scene5_462,"drone2,fence,inland_road","[{""id"":""drone2"",""point"":[-14.58,3.31,16.96]},{""id"":""fence"",""point"":[-6.75,-3.5,27.4]},{""id"":""inland_road"",""point"":[0.85,-4.8,29.0]}]",3,valid,
scene5,462,scene5_463,"drone3,truck","[{""id"":""drone3"",""point"":[-5.7,1.53,14.43]},{""id"":""truck"",""point"":[-2.57,-5.1,21.1]}]",2,valid,
scene5,463,scene5_464,"drone4,coastal_road","[{""id"":""drone4"",""point"":[-1.66,1.72,14.8]},{""id"":""coastal_road"",""point"":[-24.89,-5.61,9.22]}]",2,valid,
scene5,464,scene5_465,"drone5,warehouseA","[{""id"":""drone5"",""point"":[-1.51,3.14,11.69]},{""id"":""warehouseA"",""point"":[-7.76,-0.77,48.43]}]",2,valid,
scene5,465,scene5_466,"drone1,warehouseC","[{""id"":""drone1"",""point"":[-14.58,1.29,9.49]},{""id"":""warehouseC"",""point"":[-51.42,-0.3,11.28]}]",2,valid,
scene5,466,scene5_467,"drone2,yard","[{""id"":""drone2"",""point"":[-14.58,3.31,16.96]},{""id"":""yard"",""point"":[-10.1,-4.87,34.8]}]",2,valid,
scene5,467,scene5_468,"drone3,oil_tank6","[{""id"":""drone3"",""point"":[-5.7,1.53,14.43]},{""id"":""oil_tank6"",""point"":[-13.96,-1.13,18.62]}]",2,valid,
scene5,468,scene5_469,"drone4,warehouseC,warehouseD","[{""id"":""drone4"",""point"":[-1.66,1.72,14.8]},{""id"":""warehouseC"",""point"":[-51.42,-0.3,11.28]},{""id"":""warehouseD"",""point"":[-53.67,-1.01,22.4]}]",3,valid,
scene5,469,scene5_470,"drone5,warehouseB,oil_tank5","[{""id"":""drone5"",""point"":[-1.51,3.14,11.69]},{""id"":""warehouseB"",""point"":[-15.8,0.16,29.7]},{""id"":""oil_tank5"",""point"":[-15.84,-1.13,18.62]}]",3,valid,
scene5,470,scene5_471,"person1,warehouseA","[{""id"":""person1"",""point"":[-4.04,-5.04,16.554]},{""id"":""warehouseA"",""point"":[-7.76,-0.77,48.43]}]",2,valid,
scene5,471,scene5_472,"person2,coastal_road","[{""id"":""person2"",""point"":[-16.91,-5.0,6.4]},{""id"":""coastal_road"",""point"":[-24.89,-5.61,9.22]}]",2,valid,
scene5,472,scene5_473,"person1,yard","[{""id"":""person1"",""point"":[-4.04,-5.04,16.554]},{""id"":""yard"",""point"":[-10.1,-4.87,34.8]}]",2,valid,
scene5,473,scene5_474,"person2,warehouseC","[{""id"":""person2"",""point"":[-16.91,-5.0,6.4]},{""id"":""warehouseC"",""point"":[-51.42,-0.3,11.28]}]",2,valid,
scene5,474,scene5_475,"person1,crate","[{""id"":""person1"",""point"":[-4.04,-5.04,16.554]},{""id"":""crate"",""point"":[-0.67,-4.96,19.0]}]",2,valid,
scene5,475,scene5_476,"person2,warehouseA,warehouseB","[{""id"":""person2"",""point"":[-16.91,-5.0,6.4]},{""id"":""warehouseA"",""point"":[-7.76,-0.77,48.43]},{""id"":""warehouseB"",""point"":[-15.8,0.16,29.7]}]",3,valid,
scene5,476,scene5_477,"person1,inland_road","[{""id"":""person1"",""point"":[-4.04,-5.04,16.554]},{""id"":""inland_road"",""point"":[0.85,-4.8,29.0]}]",2,valid,
scene5,477,scene5_478,"person2,oil_tank1","[{""id"":""person2"",""point"":[-16.91,-5.0,6.4]},{""id"":""oil_tank1"",""point"":[-15.8,-1.13,16.36]}]",2,valid,
scene5,478,scene5_479,"person1,yard","[{""id"":""person1"",""point"":[-4.04,-5.04,16.554]},{""id"":""yard"",""point"":[-10.1,-4.87,34.8]}]",2,valid,
scene5,479,scene5_480,"person2,fence","[{""id"":""person2"",""point"":[-16.91,-5.0,6.4]},{""id"":""fence"",""point"":[-6.75,-3.5,27.4]}]",2,valid,
scene5,480,scene5_481,"drone1,inland_road","[{""id"":""drone1"",""point"":[-14.58,1.29,9.49]},{""id"":""inland_road"",""point"":[0.85,-4.8,29.0]}]",2,valid,
scene5,481,scene5_482,"drone2,warehouseC","[{""id"":""drone2"",""point"":[-14.58,3.31,16.96]},{""id"":""warehouseC"",""point"":[-51.42,-0.3,11.28]}]",2,valid,
scene5,482,scene5_483,"drone3,oil_tank1","[{""id"":""drone3"",""point"":[-5.7,1.53,14.43]},{""id"":""oil_tank1"",""point"":[-15.8,-1.13,16.36]}]",2,valid,
scene5,483,scene5_484,"drone4,yard","[{""id"":""drone4"",""point"":[-1.66,1.72,14.8]},{""id"":""yard"",""point"":[-10.1,-4.87,34.8]}]",2,valid,
scene5,484,scene5_485,"drone5,coastal_road","[{""id"":""drone5"",""point"":[-1.51,3.14,11.69]},{""id"":""coastal_road"",""point"":[-24.89,-5.61,9.22]}]",2,valid,
scene5,485,scene5_486,"drone1,warehouseB,oil_tank5","[{""id"":""drone1"",""point"":[-14.58,1.29,9.49]},{""id"":""warehouseB"",""point"":[-15.8,0.16,29.7]},{""id"":""oil_tank5"",""point"":[-15.84,-1.13,18.62]}]",3,valid,
scene5,486,scene5_487,"drone2,fence","[{""id"":""drone2"",""point"":[-14.58,3.31,16.96]},{""id"":""fence"",""point"":[-6.75,-3.5,27.4]}]",2,valid,
scene5,487,scene5_488,"drone2,crate","[{""id"":""drone2"",""point"":[-14.58,3.31,16.96]},{""id"":""crate"",""point"":[-0.67,-4.96,19.0]}]",2,valid,
scene5,488,scene5_489,"drone4,warehouseD","[{""id"":""drone4"",""point"":[-1.66,1.72,14.8]},{""id"":""warehouseD"",""point"":[-53.67,-1.01,22.4]}]",2,valid,
scene5,489,scene5_490,"drone5,oil_tank7","[{""id"":""drone5"",""point"":[-1.51,3.14,11.69]},{""id"":""oil_tank7"",""point"":[-11.91,-1.13,18.62]}]",2,valid,
scene5,490,scene5_491,"drone1,truck","[{""id"":""drone1"",""point"":[-14.58,1.29,9.49]},{""id"":""truck"",""point"":[-2.57,-5.1,21.1]}]",2,valid,
scene5,491,scene5_492,"drone2,inland_road,yard","[{""id"":""drone2"",""point"":[-14.58,3.31,16.96]},{""id"":""inland_road"",""point"":[0.85,-4.8,29.0]},{""id"":""yard"",""point"":[-10.1,-4.87,34.8]}]",3,valid,
scene5,492,scene5_493,"drone3,warehouseA","[{""id"":""drone3"",""point"":[-5.7,1.53,14.43]},{""id"":""warehouseA"",""point"":[-7.76,-0.77,48.43]}]",2,valid,
scene5,493,scene5_494,"drone4,crate,fence","[{""id"":""drone4"",""point"":[-1.66,1.72,14.8]},{""id"":""crate"",""point"":[-0.67,-4.96,19.0]},{""id"":""fence"",""point"":[-6.75,-3.5,27.4]}]",3,valid,
scene5,494,scene5_495,"drone5,warehouseB","[{""id"":""drone5"",""point"":[-1.51,3.14,11.69]},{""id"":""warehouseB"",""point"":[-15.8,0.16,29.7]}]",2,valid,
scene5,495,scene5_496,"drone1,inland_road,truck","[{""id"":""drone1"",""point"":[-14.58,1.29,9.49]},{""id"":""inland_road"",""point"":[0.85,-4.8,29.0]},{""id"":""truck"",""point"":[-2.57,-5.1,21.1]}]",3,valid,
scene5,496,scene5_497,"drone2,coastal_road,inland_road","[{""id"":""drone2"",""point"":[-14.58,3.31,16.96]},{""id"":""coastal_road"",""point"":[-24.89,-5.61,9.22]},{""id"":""inland_road"",""point"":[0.85,-4.8,29.0]}]",3,valid,
scene5,497,scene5_498,"drone3,yard","[{""id"":""drone3"",""point"":[-5.7,1.53,14.43]},{""id"":""yard"",""point"":[-10.1,-4.87,34.8]}]",2,valid,
scene5,498,scene5_499,"drone4,oil_tank3","[{""id"":""drone4"",""point"":[-1.66,1.72,14.8]},{""id"":""oil_tank3"",""point"":[-11.75,-1.13,16.36]}]",2,valid,
scene5,499,scene5_500,"drone5,yard,warehouseA","[{""id"":""drone5"",""point"":[-1.51,3.14,11.69]},{""id"":""yard"",""point"":[-10.1,-4.87,34.8]},{""id"":""warehouseA"",""point"":[-7.76,-0.77,48.43]}]",3,valid,
scene5,500,scene5_501,"person1,yard","[{""id"":""person1"",""point"":[-4.04,-5.04,16.554]},{""id"":""yard"",""point"":[-10.1,-4.87,34.8]}]",2,valid,
scene5,501,scene5_502,"person2,coastal_road","[{""id"":""person2"",""point"":[-16.91,-5.0,6.4]},{""id"":""coastal_road"",""point"":[-24.89,-5.61,9.22]}]",2,valid,
scene5,502,scene5_503,"person1,truck","[{""id"":""person1"",""point"":[-4.04,-5.04,16.554]},{""id"":""truck"",""point"":[-2.57,-5.1,21.1]}]",2,valid,
scene5,503,scene5_504,"person2,coastal_road","[{""id"":""person2"",""point"":[-16.91,-5.0,6.4]},{""id"":""coastal_road"",""point"":[-24.89,-5.61,9.22]}]",2,valid,
scene5,504,scene5_505,"person1,oil_tank1","[{""id"":""person1"",""point"":[-4.04,-5.04,16.554]},{""id"":""oil_tank1"",""point"":[-15.8,-1.13,16.36]}]",2,valid,
scene5,505,scene5_506,"person2,warehouseC","[{""id"":""person2"",""point"":[-16.91,-5.0,6.4]},{""id"":""warehouseC"",""point"":[-51.42,-0.3,11.28]}]",2,valid,
