scene,row_index,unified_id,panel_id,status,mask_fraction,nearest_sample_time,target_sample_time,masked_file_exists,model_input_uses_masked_path,mask_version
scene5,389,scene5::389,P2,masked,0.06492594,3.993001,3.993,True,True,hand_mask_v1
scene5,389,scene5::389,P3,masked,0.04136556,4.549297,4.549,True,True,hand_mask_v1
scene5,390,scene5::390,P1,tracked_offscreen,0.0,2.103207,2.103,True,True,hand_mask_v1
scene5,390,scene5::390,P2,masked,0.08568793,5.104959,5.105,True,True,hand_mask_v1
scene5,390,scene5::390,P3,masked,0.08074816,6.106351,6.106,True,True,hand_mask_v1
scene5,391,scene5::391,P1,masked,0.06968262,4.561959,4.562,True,True,hand_mask_v1
scene5,391,scene5::391,P2,tracked_offscreen,0.0,5.563376,5.563,True,True,hand_mask_v1
scene5,391,scene5::391,P3,tracked_offscreen,0.0,6.119446,6.119,True,True,hand_mask_v1
scene5,392,scene5::392,P1,masked,0.11977539,4.201339,4.201,True,True,hand_mask_v1
scene5,392,scene5::392,P2,masked,0.12847548,6.202653,6.203,True,True,hand_mask_v1
scene5,392,scene5::392,P3,masked,0.12568359,6.758244,6.758,True,True,hand_mask_v1
scene5,393,scene5::393,P1,masked,0.09620226,1.992485,1.992,True,True,hand_mask_v1
scene5,393,scene5::393,P2,tracked_offscreen,0.0,3.995394,3.995,True,True,hand_mask_v1
scene5,393,scene5::393,P3,tracked_offscreen,0.0,5.997340,5.997,True,True,hand_mask_v1
scene5,394,scene5::394,P1,masked,0.11171061,1.425203,1.425,True,True,hand_mask_v1
scene5,394,scene5::394,P2,masked,0.12052734,5.426708,5.427,True,True,hand_mask_v1
scene5,394,scene5::394,P3,masked,0.10981988,6.872448,6.872,True,True,hand_mask_v1
scene5,395,scene5::395,P1,masked,0.12495388,3.099880,3.100,True,True,hand_mask_v1
scene5,395,scene5::395,P2,masked,0.12569336,4.101526,4.102,True,True,hand_mask_v1
scene5,395,scene5::395,P3,masked,0.12851562,6.103448,6.103,True,True,hand_mask_v1
scene5,396,scene5::396,P1,tracked_offscreen,0.0,3.544228,3.544,True,True,hand_mask_v1
scene5,396,scene5::396,P2,tracked_offscreen,0.0,4.099912,4.100,True,True,hand_mask_v1
scene5,396,scene5::396,P3,tracked_offscreen,0.0,5.545465,5.545,True,True,hand_mask_v1
scene5,397,scene5::397,P1,masked,0.10898437,1.435907,1.436,True,True,hand_mask_v1
scene5,397,scene5::397,P2,masked,0.1134375,3.213647,3.214,True,True,hand_mask_v1
scene5,397,scene5::397,P3,masked,0.13123481,4.993606,4.994,True,True,hand_mask_v1
scene5,398,scene5::398,P1,masked,0.15452637,2.657470,2.657,True,True,hand_mask_v1
scene5,398,scene5::398,P2,masked,0.13983426,4.102862,4.103,True,True,hand_mask_v1
scene5,398,scene5::398,P3,masked,0.14539931,4.658171,4.658,True,True,hand_mask_v1
scene5,399,scene5::399,P1,masked,0.12954346,3.322122,3.322,True,True,hand_mask_v1
scene5,399,scene5::399,P2,masked,0.13,3.878129,3.878,True,True,hand_mask_v1
scene5,399,scene5::399,P3,masked,0.12945367,4.545210,4.545,True,True,hand_mask_v1
scene5,400,scene5::400,P1,tracked_offscreen,0.0,1.103051,1.103,True,True,hand_mask_v1
scene5,400,scene5::400,P2,masked,0.09330946,2.102802,2.103,True,True,hand_mask_v1
scene5,400,scene5::400,P3,masked,0.08114421,3.103645,3.104,True,True,hand_mask_v1
scene5,401,scene5::401,P1,masked,0.11516059,2.549559,2.550,True,True,hand_mask_v1
scene5,401,scene5::401,P2,masked,0.13027561,4.551540,4.552,True,True,hand_mask_v1
scene5,401,scene5::401,P3,masked,0.11459717,5.087917,5.088,True,True,hand_mask_v1
scene5,402,scene5::402,P1,masked,0.03948134,1.450129,1.450,True,True,hand_mask_v1
scene5,402,scene5::402,P2,masked,0.09959663,2.451072,2.451,True,True,hand_mask_v1
scene5,403,scene5::403,P1,tracked_offscreen,0.0,2.884645,2.885,True,True,hand_mask_v1
scene5,403,scene5::403,P2,tracked_offscreen,0.0,3.885066,3.885,True,True,hand_mask_v1
scene5,403,scene5::403,P3,tracked_offscreen,0.0,4.441889,4.442,True,True,hand_mask_v1
scene5,404,scene5::404,P1,tracked_offscreen,0.0,3.437571,3.438,True,True,hand_mask_v1
scene5,404,scene5::404,P2,tracked_offscreen,0.0,6.437432,6.437,True,True,hand_mask_v1
scene5,404,scene5::404,P3,tracked_offscreen,0.0,7.883845,7.884,True,True,hand_mask_v1
scene5,405,scene5::405,P1,tracked_offscreen,0.0,0.993885,0.994,True,True,hand_mask_v1
scene5,405,scene5::405,P2,tracked_offscreen,0.0,1.549468,1.549,True,True,hand_mask_v1
scene5,405,scene5::405,P3,tracked_offscreen,0.0,2.549484,2.549,True,True,hand_mask_v1
scene5,406,scene5::406,P1,masked,0.03730957,0.769384,0.769,True,True,hand_mask_v1
scene5,406,scene5::406,P2,masked,0.09832167,2.214738,2.215,True,True,hand_mask_v1
scene5,406,scene5::406,P3,masked,0.0982373,3.215647,3.216,True,True,hand_mask_v1
scene5,407,scene5::407,P1,masked,0.00021647,41.453512,41.454,True,True,hand_mask_v1
scene5,407,scene5::407,P2,masked,0.07775879,43.898860,43.899,True,True,hand_mask_v1
scene5,407,scene5::407,P3,masked,0.05968153,44.899834,44.900,True,True,hand_mask_v1
scene5,408,scene5::408,P1,masked,0.01894965,1.339059,1.339,True,True,hand_mask_v1
scene5,408,scene5::408,P2,tracked_offscreen,0.0,3.340365,3.340,True,True,hand_mask_v1
scene5,408,scene5::408,P3,tracked_offscreen,0.0,4.898116,4.898,True,True,hand_mask_v1
scene5,409,scene5::409,P1,masked,0.12311768,1.215088,1.215,True,True,hand_mask_v1
scene5,409,scene5::409,P2,masked,0.12620822,2.326820,2.327,True,True,hand_mask_v1
scene5,409,scene5::409,P3,masked,0.12524143,3.215332,3.215,True,True,hand_mask_v1
scene5,410,scene5::410,P1,tracked_offscreen,0.0,1.324060,1.324,True,True,hand_mask_v1
scene5,410,scene5::410,P2,masked,0.08151042,2.768999,2.769,True,True,hand_mask_v1
scene5,410,scene5::410,P3,masked,0.0704145,3.324989,3.325,True,True,hand_mask_v1
scene5,411,scene5::411,P1,masked,0.03454834,1.204201,1.204,True,True,hand_mask_v1
scene5,411,scene5::411,P2,masked,0.11655653,2.759501,2.760,True,True,hand_mask_v1
scene5,411,scene5::411,P3,masked,0.1154107,3.760495,3.760,True,True,hand_mask_v1
scene5,412,scene5::412,P1,masked,0.11959391,0.893451,0.893,True,True,hand_mask_v1
scene5,412,scene5::412,P2,masked,0.10978516,1.893601,1.894,True,True,hand_mask_v1
scene5,413,scene5::413,P1,masked,0.122044,1.543275,1.543,True,True,hand_mask_v1
scene5,413,scene5::413,P2,masked,0.06823405,4.545207,4.545,True,True,hand_mask_v1
scene5,413,scene5::413,P3,masked,0.06640625,5.546775,5.547,True,True,hand_mask_v1
scene5,414,scene5::414,P1,tracked_offscreen,0.0,4.092648,4.093,True,True,hand_mask_v1
scene5,414,scene5::414,P2,tracked_offscreen,0.0,5.080565,5.081,True,True,hand_mask_v1
scene5,414,scene5::414,P3,tracked_offscreen,0.0,5.634058,5.634,True,True,hand_mask_v1
scene5,415,scene5::415,P1,tracked_offscreen,0.0,1.435745,1.436,True,True,hand_mask_v1
scene5,415,scene5::415,P2,masked,0.12011719,3.102746,3.103,True,True,hand_mask_v1
scene5,415,scene5::415,P3,masked,0.11453342,4.993387,4.993,True,True,hand_mask_v1
scene5,416,scene5::416,P1,tracked_offscreen,0.0,1.423380,1.423,True,True,hand_mask_v1
scene5,416,scene5::416,P2,masked,0.03373345,3.424084,3.424,True,True,hand_mask_v1
scene5,416,scene5::416,P3,masked,0.03769097,3.980231,3.980,True,True,hand_mask_v1
scene5,417,scene5::417,P1,masked,0.02402832,2.978154,2.978,True,True,hand_mask_v1
scene5,417,scene5::417,P2,masked,0.05614014,4.424340,4.424,True,True,hand_mask_v1
scene5,417,scene5::417,P3,masked,0.05567274,4.981220,4.981,True,True,hand_mask_v1
scene5,418,scene5::418,P1,masked,0.1477946,2.544915,2.545,True,True,hand_mask_v1
scene5,418,scene5::418,P2,masked,0.14613281,3.323696,3.324,True,True,hand_mask_v1
scene5,418,scene5::418,P3,masked,0.15345378,4.992579,4.993,True,True,hand_mask_v1
scene5,419,scene5::419,P1,masked,0.07765842,1.311418,1.311,True,True,hand_mask_v1
scene5,419,scene5::419,P2,masked,0.15505778,2.868062,2.868,True,True,hand_mask_v1
scene5,419,scene5::419,P3,tracked_offscreen,0.0,4.312771,4.313,True,True,hand_mask_v1
scene5,420,scene5::420,P1,tracked_offscreen,0.0,1.880062,1.880,True,True,hand_mask_v1
scene5,420,scene5::420,P2,tracked_offscreen,0.0,3.434509,3.435,True,True,hand_mask_v1
scene5,420,scene5::420,P3,tracked_offscreen,0.0,4.435222,4.435,True,True,hand_mask_v1
scene5,421,scene5::421,P1,masked,0.0058724,2.437161,2.437,True,True,hand_mask_v1
scene5,421,scene5::421,P2,masked,0.00358073,5.880259,5.880,True,True,hand_mask_v1
scene5,421,scene5::421,P3,tracked_offscreen,0.0,6.880615,6.881,True,True,hand_mask_v1
scene5,422,scene5::422,P1,masked,0.00962538,0.867241,0.867,True,True,hand_mask_v1
scene5,422,scene5::422,P2,masked,0.08309082,3.312973,3.313,True,True,hand_mask_v1
scene5,422,scene5::422,P3,masked,0.08444553,3.869230,3.869,True,True,hand_mask_v1
scene5,423,scene5::423,P1,masked,0.00643799,1.218444,1.218,True,True,hand_mask_v1
scene5,423,scene5::423,P2,masked,0.02475749,2.662383,2.662,True,True,hand_mask_v1
scene5,423,scene5::423,P3,masked,0.02519558,3.663316,3.663,True,True,hand_mask_v1
scene5,424,scene5::424,P1,masked,0.04207899,1.895556,1.896,True,True,hand_mask_v1
scene5,424,scene5::424,P2,masked,0.06236654,3.340643,3.341,True,True,hand_mask_v1
scene5,424,scene5::424,P3,masked,0.05381402,3.896604,3.897,True,True,hand_mask_v1
scene5,425,scene5::425,P1,tracked_offscreen,0.0,1.313064,1.313,True,True,hand_mask_v1
scene5,425,scene5::425,P2,tracked_offscreen,0.0,2.314185,2.314,True,True,hand_mask_v1
scene5,425,scene5::425,P3,tracked_offscreen,0.0,4.315899,4.316,True,True,hand_mask_v1
scene5,426,scene5::426,P1,tracked_offscreen,0.0,3.202494,3.202,True,True,hand_mask_v1
scene5,426,scene5::426,P2,tracked_offscreen,0.0,4.425343,4.425,True,True,hand_mask_v1
scene5,426,scene5::426,P3,tracked_offscreen,0.0,4.981585,4.982,True,True,hand_mask_v1
scene5,427,scene5::427,P1,masked,0.01890462,1.437184,1.437,True,True,hand_mask_v1
scene5,427,scene5::427,P2,masked,0.07074571,3.882976,3.883,True,True,hand_mask_v1
scene5,427,scene5::427,P3,masked,0.07493354,4.439218,4.439,True,True,hand_mask_v1
scene5,428,scene5::428,P1,masked,0.04855035,0.991401,0.991,True,True,hand_mask_v1
scene5,428,scene5::428,P2,masked,0.04382813,1.547862,1.548,True,True,hand_mask_v1
scene5,428,scene5::428,P3,masked,0.14554199,2.992548,2.993,True,True,hand_mask_v1
scene5,429,scene5::429,P1,masked,0.12289063,0.977405,0.977,True,True,hand_mask_v1
scene5,429,scene5::429,P2,masked,0.11328125,1.974499,1.974,True,True,hand_mask_v1
scene5,429,scene5::429,P3,masked,0.11186252,2.530340,2.530,True,True,hand_mask_v1
scene5,430,scene5::430,P1,masked,0.13046061,1.213189,1.213,True,True,hand_mask_v1
scene5,430,scene5::430,P2,masked,0.12359511,2.210361,2.210,True,True,hand_mask_v1
scene5,430,scene5::430,P3,masked,0.11109538,3.210714,3.211,True,True,hand_mask_v1
scene5,431,scene5::431,P1,tracked_offscreen,0.0,1.325781,1.326,True,True,hand_mask_v1
scene5,431,scene5::431,P2,tracked_offscreen,0.0,2.771130,2.771,True,True,hand_mask_v1
scene5,431,scene5::431,P3,tracked_offscreen,0.0,3.772099,3.772,True,True,hand_mask_v1
scene5,432,scene5::432,P1,masked,0.10912652,1.102926,1.103,True,True,hand_mask_v1
scene5,432,scene5::432,P2,masked,0.10972141,1.881310,1.881,True,True,hand_mask_v1
scene5,432,scene5::432,P3,masked,0.12353868,2.547685,2.548,True,True,hand_mask_v1
scene5,433,scene5::433,P1,tracked_offscreen,0.0,1.217786,1.218,True,True,hand_mask_v1
scene5,433,scene5::433,P2,masked,0.12370117,2.662203,2.662,True,True,hand_mask_v1
scene5,433,scene5::433,P3,masked,0.1262085,3.663352,3.663,True,True,hand_mask_v1
scene5,434,scene5::434,P1,masked,0.11277669,1.337666,1.338,True,True,hand_mask_v1
scene5,434,scene5::434,P2,masked,0.10546143,2.338065,2.338,True,True,hand_mask_v1
scene5,434,scene5::434,P3,masked,0.10952691,4.339622,4.340,True,True,hand_mask_v1
scene5,435,scene5::435,P1,tracked_offscreen,0.0,2.880432,2.880,True,True,hand_mask_v1
scene5,435,scene5::435,P2,tracked_offscreen,0.0,3.436949,3.437,True,True,hand_mask_v1
scene5,435,scene5::435,P3,tracked_offscreen,0.0,4.438319,4.438,True,True,hand_mask_v1
scene5,436,scene5::436,P1,masked,0.11482178,1.323311,1.323,True,True,hand_mask_v1
scene5,436,scene5::436,P2,masked,0.16993815,2.769002,2.769,True,True,hand_mask_v1
scene5,436,scene5::436,P3,masked,0.18060303,3.325615,3.326,True,True,hand_mask_v1
scene5,437,scene5::437,P1,tracked_offscreen,0.0,1.419413,1.419,True,True,hand_mask_v1
scene5,437,scene5::437,P2,tracked_offscreen,0.0,2.863847,2.864,True,True,hand_mask_v1
scene5,437,scene5::437,P3,tracked_offscreen,0.0,3.864449,3.864,True,True,hand_mask_v1
scene5,438,scene5::438,P1,masked,0.09301649,1.659709,1.660,True,True,hand_mask_v1
scene5,438,scene5::438,P2,masked,0.08988281,2.660200,2.660,True,True,hand_mask_v1
scene5,438,scene5::438,P3,masked,0.0756071,3.661170,3.661,True,True,hand_mask_v1
scene5,439,scene5::439,P1,tracked_offscreen,0.0,3.105076,3.105,True,True,hand_mask_v1
scene5,439,scene5::439,P2,tracked_offscreen,0.0,4.105831,4.106,True,True,hand_mask_v1
scene5,439,scene5::439,P3,tracked_offscreen,0.0,5.107216,5.107,True,True,hand_mask_v1
scene5,440,scene5::440,P1,tracked_offscreen,0.0,1.334244,1.334,True,True,hand_mask_v1
scene5,440,scene5::440,P2,masked,0.05954861,3.780683,3.781,True,True,hand_mask_v1
scene5,440,scene5::440,P3,masked,0.06835938,4.336726,4.337,True,True,hand_mask_v1
scene5,441,scene5::441,P1,tracked_offscreen,0.0,1.436469,1.436,True,True,hand_mask_v1
scene5,441,scene5::441,P2,masked,0.07962646,3.437448,3.437,True,True,hand_mask_v1
scene5,441,scene5::441,P3,masked,0.09056261,4.438212,4.438,True,True,hand_mask_v1
scene5,442,scene5::442,P1,masked,0.05189779,0.991839,0.992,True,True,hand_mask_v1
scene5,442,scene5::442,P2,tracked_offscreen,0.0,1.991765,1.992,True,True,hand_mask_v1
scene5,442,scene5::442,P3,tracked_offscreen,0.0,2.547301,2.547,True,True,hand_mask_v1
scene5,443,scene5::443,P1,masked,0.0773112,1.102493,1.102,True,True,hand_mask_v1
scene5,443,scene5::443,P2,masked,0.07729248,2.546624,2.547,True,True,hand_mask_v1
scene5,443,scene5::443,P3,masked,0.08108724,3.102795,3.103,True,True,hand_mask_v1
scene5,444,scene5::444,P1,masked,0.07375977,1.544268,1.544,True,True,hand_mask_v1
scene5,444,scene5::444,P2,masked,0.14059787,3.546632,3.547,True,True,hand_mask_v1
scene5,444,scene5::444,P3,masked,0.13186713,4.547990,4.548,True,True,hand_mask_v1
scene5,445,scene5::445,P1,tracked_offscreen,0.0,1.212592,1.213,True,True,hand_mask_v1
scene5,445,scene5::445,P2,tracked_offscreen,0.0,2.771130,2.771,True,True,hand_mask_v1
scene5,445,scene5::445,P3,tracked_offscreen,0.0,3.773081,3.773,True,True,hand_mask_v1
scene5,446,scene5::446,P1,tracked_offscreen,0.0,1.533714,1.534,True,True,hand_mask_v1
scene5,446,scene5::446,P2,masked,0.06231283,3.531867,3.532,True,True,hand_mask_v1
scene5,446,scene5::446,P3,masked,0.00900065,5.089854,5.090,True,True,hand_mask_v1
scene5,447,scene5::447,P1,masked,0.03544162,1.321069,1.321,True,True,hand_mask_v1
scene5,447,scene5::447,P2,tracked_offscreen,0.0,2.877488,2.877,True,True,hand_mask_v1
scene5,447,scene5::447,P3,tracked_offscreen,0.0,4.322834,4.323,True,True,hand_mask_v1
scene5,448,scene5::448,P1,masked,0.08093262,1.773917,1.774,True,True,hand_mask_v1
scene5,448,scene5::448,P2,masked,0.13037109,3.774524,3.775,True,True,hand_mask_v1
scene5,448,scene5::448,P3,masked,0.09796875,6.218977,6.219,True,True,hand_mask_v1
scene5,449,scene5::449,P1,masked,0.18279215,2.992063,2.992,True,True,hand_mask_v1
scene5,449,scene5::449,P2,masked,0.18603895,3.992830,3.993,True,True,hand_mask_v1
scene5,449,scene5::449,P3,masked,0.18572049,4.548942,4.549,True,True,hand_mask_v1
scene5,450,scene5::450,P1,tracked_offscreen,0.0,1.443154,1.443,True,True,hand_mask_v1
scene5,450,scene5::450,P2,masked,0.10135254,2.442049,2.442,True,True,hand_mask_v1
scene5,450,scene5::450,P3,masked,0.10339355,4.444811,4.445,True,True,hand_mask_v1
scene5,451,scene5::451,P1,masked,0.07589355,4.990167,4.990,True,True,hand_mask_v1
scene5,451,scene5::451,P2,masked,0.07124132,5.991340,5.991,True,True,hand_mask_v1
scene5,451,scene5::451,P3,masked,0.06723768,6.992617,6.993,True,True,hand_mask_v1
scene5,452,scene5::452,P1,masked,0.07939453,1.325020,1.325,True,True,hand_mask_v1
scene5,452,scene5::452,P2,tracked_offscreen,0.0,3.327699,3.328,True,True,hand_mask_v1
scene5,452,scene5::452,P3,tracked_offscreen,0.0,5.219859,5.220,True,True,hand_mask_v1
scene5,453,scene5::453,P1,masked,0.09650499,2.783244,2.783,True,True,hand_mask_v1
scene5,453,scene5::453,P2,masked,0.09645508,3.338550,3.339,True,True,hand_mask_v1
scene5,453,scene5::453,P3,masked,0.0410612,4.339924,4.340,True,True,hand_mask_v1
scene5,454,scene5::454,P1,tracked_offscreen,0.0,1.114775,1.115,True,True,hand_mask_v1
scene5,454,scene5::454,P2,tracked_offscreen,0.0,2.560953,2.561,True,True,hand_mask_v1
scene5,454,scene5::454,P3,tracked_offscreen,0.0,3.116467,3.116,True,True,hand_mask_v1
scene5,455,scene5::455,P1,tracked_offscreen,0.0,1.214631,1.215,True,True,hand_mask_v1
scene5,455,scene5::455,P2,masked,0.14328478,3.215982,3.216,True,True,hand_mask_v1
scene5,455,scene5::455,P3,masked,0.14290636,3.772074,3.772,True,True,hand_mask_v1
scene5,456,scene5::456,P1,masked,0.00626302,2.326132,2.326,True,True,hand_mask_v1
scene5,456,scene5::456,P2,tracked_offscreen,0.0,3.327826,3.328,True,True,hand_mask_v1
scene5,456,scene5::456,P3,tracked_offscreen,0.0,3.884070,3.884,True,True,hand_mask_v1
scene5,457,scene5::457,P1,masked,0.07984375,1.992214,1.992,True,True,hand_mask_v1
scene5,457,scene5::457,P2,masked,0.10325873,3.989100,3.989,True,True,hand_mask_v1
scene5,457,scene5::457,P3,masked,0.10916721,5.434115,5.434,True,True,hand_mask_v1
scene5,458,scene5::458,P1,masked,0.0577417,0.991071,0.991,True,True,hand_mask_v1
scene5,458,scene5::458,P2,masked,0.07619873,2.436154,2.436,True,True,hand_mask_v1
scene5,459,scene5::459,P1,masked,0.07862467,1.325055,1.325,True,True,hand_mask_v1
scene5,459,scene5::459,P2,masked,0.14288059,2.881991,2.882,True,True,hand_mask_v1
scene5,459,scene5::459,P3,masked,0.13776584,4.326506,4.327,True,True,hand_mask_v1
scene5,460,scene5::460,P1,tracked_offscreen,0.0,1.325580,1.326,True,True,hand_mask_v1
scene5,460,scene5::460,P2,masked,0.12460937,2.881399,2.881,True,True,hand_mask_v1
scene5,460,scene5::460,P3,masked,0.07319444,4.327389,4.327,True,True,hand_mask_v1
scene5,461,scene5::461,P1,masked,0.10783746,3.770145,3.770,True,True,hand_mask_v1
scene5,461,scene5::461,P2,masked,0.1026001,5.771379,5.771,True,True,hand_mask_v1
scene5,461,scene5::461,P3,masked,0.10937202,6.772216,6.772,True,True,hand_mask_v1
scene5,462,scene5::462,P1,masked,0.13647135,1.321083,1.321,True,True,hand_mask_v1
scene5,462,scene5::462,P2,masked,0.10973958,2.543192,2.543,True,True,hand_mask_v1
scene5,462,scene5::462,P3,masked,0.10904839,3.322481,3.322,True,True,hand_mask_v1
scene5,463,scene5::463,P1,masked,0.10346056,1.449825,1.450,True,True,hand_mask_v1
scene5,463,scene5::463,P2,tracked_offscreen,0.0,3.896145,3.896,True,True,hand_mask_v1
scene5,463,scene5::463,P3,tracked_offscreen,0.0,4.895458,4.895,True,True,hand_mask_v1
scene5,464,scene5::464,P1,masked,0.09904514,2.881995,2.882,True,True,hand_mask_v1
scene5,464,scene5::464,P2,masked,0.09879015,3.437512,3.438,True,True,hand_mask_v1
scene5,464,scene5::464,P3,masked,0.105051,4.882265,4.882,True,True,hand_mask_v1
scene5,465,scene5::465,P1,tracked_offscreen,0.0,3.551166,3.551,True,True,hand_mask_v1
scene5,465,scene5::465,P2,tracked_offscreen,0.0,5.108525,5.109,True,True,hand_mask_v1
scene5,465,scene5::465,P3,tracked_offscreen,0.0,6.110081,6.110,True,True,hand_mask_v1
scene5,466,scene5::466,P1,masked,0.05953776,1.201761,1.202,True,True,hand_mask_v1
scene5,466,scene5::466,P2,masked,0.10854601,2.646625,2.647,True,True,hand_mask_v1
scene5,466,scene5::466,P3,masked,0.10032552,3.202459,3.202,True,True,hand_mask_v1
scene5,467,scene5::467,P1,masked,0.11989285,3.210029,3.210,True,True,hand_mask_v1
scene5,467,scene5::467,P2,masked,0.11369792,3.989361,3.989,True,True,hand_mask_v1
scene5,467,scene5::467,P3,masked,0.10934787,4.990546,4.991,True,True,hand_mask_v1
scene5,468,scene5::468,P1,tracked_offscreen,0.0,2.992957,2.993,True,True,hand_mask_v1
scene5,468,scene5::468,P2,tracked_offscreen,0.0,3.548605,3.549,True,True,hand_mask_v1
scene5,468,scene5::468,P3,tracked_offscreen,0.0,4.994793,4.995,True,True,hand_mask_v1
scene5,469,scene5::469,P1,masked,0.11231011,3.215893,3.216,True,True,hand_mask_v1
scene5,469,scene5::469,P2,masked,0.11526367,3.994175,3.994,True,True,hand_mask_v1
scene5,469,scene5::469,P3,masked,0.10727458,4.994800,4.995,True,True,hand_mask_v1
scene5,470,scene5::470,P1,masked,0.13084744,2.324841,2.325,True,True,hand_mask_v1
scene5,470,scene5::470,P2,masked,0.13218099,3.770359,3.770,True,True,hand_mask_v1
scene5,470,scene5::470,P3,masked,0.12513292,4.326154,4.326,True,True,hand_mask_v1
scene5,471,scene5::471,P1,tracked_offscreen,0.0,1.213755,1.214,True,True,hand_mask_v1
scene5,471,scene5::471,P2,tracked_offscreen,0.0,2.435426,2.435,True,True,hand_mask_v1
scene5,471,scene5::471,P3,tracked_offscreen,0.0,3.214361,3.214,True,True,hand_mask_v1
scene5,472,scene5::472,P1,masked,0.09988064,2.882073,2.882,True,True,hand_mask_v1
scene5,472,scene5::472,P2,masked,0.11861165,3.879404,3.879,True,True,hand_mask_v1
scene5,472,scene5::472,P3,masked,0.11477105,4.435541,4.436,True,True,hand_mask_v1
scene5,473,scene5::473,P1,masked,0.04998372,1.325542,1.326,True,True,hand_mask_v1
scene5,473,scene5::473,P2,tracked_offscreen,0.0,4.328338,4.328,True,True,hand_mask_v1
scene5,473,scene5::473,P3,masked,0.08717122,4.884500,4.885,True,True,hand_mask_v1
scene5,474,scene5::474,P1,masked,0.11050483,1.114856,1.115,True,True,hand_mask_v1
scene5,474,scene5::474,P2,masked,0.09359538,2.560513,2.561,True,True,hand_mask_v1
scene5,474,scene5::474,P3,masked,0.11762695,3.116482,3.116,True,True,hand_mask_v1
scene5,475,scene5::475,P1,masked,0.01534044,1.446921,1.447,True,True,hand_mask_v1
scene5,475,scene5::475,P2,masked,0.09084473,2.445959,2.446,True,True,hand_mask_v1
scene5,475,scene5::475,P3,masked,0.09267036,3.224716,3.225,True,True,hand_mask_v1
scene5,476,scene5::476,P1,masked,0.09810059,1.548443,1.548,True,True,hand_mask_v1
scene5,476,scene5::476,P2,masked,0.08913194,3.327493,3.327,True,True,hand_mask_v1
scene5,476,scene5::476,P3,masked,0.08662435,3.994752,3.995,True,True,hand_mask_v1
scene5,477,scene5::477,P1,masked,0.02092611,1.214629,1.215,True,True,hand_mask_v1
scene5,477,scene5::477,P2,masked,0.08531738,2.657976,2.658,True,True,hand_mask_v1
scene5,477,scene5::477,P3,masked,0.09887424,3.659167,3.659,True,True,hand_mask_v1
scene5,478,scene5::478,P1,masked,0.08113932,1.658781,1.659,True,True,hand_mask_v1
scene5,478,scene5::478,P2,masked,0.08085937,2.213713,2.214,True,True,hand_mask_v1
scene5,478,scene5::478,P3,masked,0.0859375,3.660003,3.660,True,True,hand_mask_v1
scene5,479,scene5::479,P1,masked,0.00728733,1.103843,1.104,True,True,hand_mask_v1
scene5,479,scene5::479,P2,masked,0.09389784,4.549182,4.549,True,True,hand_mask_v1
scene5,479,scene5::479,P3,masked,0.09398655,5.105320,5.105,True,True,hand_mask_v1
scene5,480,scene5::480,P1,tracked_offscreen,0.0,1.325617,1.326,True,True,hand_mask_v1
scene5,480,scene5::480,P2,tracked_offscreen,0.0,1.881550,1.882,True,True,hand_mask_v1
scene5,480,scene5::480,P3,masked,0.11560384,4.327772,4.328,True,True,hand_mask_v1
scene5,481,scene5::481,P1,tracked_offscreen,0.0,2.767778,2.768,True,True,hand_mask_v1
scene5,481,scene5::481,P2,tracked_offscreen,0.0,3.769631,3.770,True,True,hand_mask_v1
scene5,481,scene5::481,P3,tracked_offscreen,0.0,4.325784,4.326,True,True,hand_mask_v1
scene5,482,scene5::482,P1,masked,0.11024902,1.436049,1.436,True,True,hand_mask_v1
scene5,482,scene5::482,P2,masked,0.10816081,1.991446,1.991,True,True,hand_mask_v1
scene5,482,scene5::482,P3,masked,0.09506266,3.992346,3.992,True,True,hand_mask_v1
scene5,483,scene5::483,P1,masked,0.0922168,1.307658,1.308,True,True,hand_mask_v1
scene5,483,scene5::483,P2,masked,0.09663954,2.307479,2.307,True,True,hand_mask_v1
scene5,483,scene5::483,P3,masked,0.10570611,3.308356,3.308,True,True,hand_mask_v1
scene5,484,scene5::484,P1,masked,0.09051378,0.769095,0.769,True,True,hand_mask_v1
scene5,484,scene5::484,P2,tracked_offscreen,0.0,3.215974,3.216,True,True,hand_mask_v1
scene5,484,scene5::484,P3,tracked_offscreen,0.0,3.771468,3.771,True,True,hand_mask_v1
scene5,485,scene5::485,P1,masked,0.01605903,1.323876,1.324,True,True,hand_mask_v1
scene5,485,scene5::485,P2,masked,0.09559652,3.770317,3.770,True,True,hand_mask_v1
scene5,485,scene5::485,P3,masked,0.10046604,4.326238,4.326,True,True,hand_mask_v1
scene5,486,scene5::486,P1,tracked_offscreen,0.0,1.449382,1.449,True,True,hand_mask_v1
scene5,486,scene5::486,P2,masked,0.11311849,4.450235,4.450,True,True,hand_mask_v1
scene5,486,scene5::486,P3,masked,0.12016764,5.450790,5.451,True,True,hand_mask_v1
scene5,487,scene5::487,P1,masked,0.02589925,1.436884,1.437,True,True,hand_mask_v1
scene5,487,scene5::487,P2,masked,0.0383138,3.437733,3.438,True,True,hand_mask_v1
scene5,487,scene5::487,P3,masked,0.09250326,4.882638,4.883,True,True,hand_mask_v1
scene5,488,scene5::488,P1,masked,0.10552979,0.867191,0.867,True,True,hand_mask_v1
scene5,488,scene5::488,P2,tracked_offscreen,0.0,2.868914,2.869,True,True,hand_mask_v1
