unified_id,scene,row_index,raw_referents,mapped_referents,matched_location_region_anchors,is_location_region_interaction
scene5::95,scene5,95,drone 5,drone5,,False
scene5::96,scene5,96,"truck, yard","truck,yard",yard,True
scene5::97,scene5,97,"truck, warehouse B","truck,warehouseB",warehouseB,True
scene5::98,scene5,98,"drone 1, oil tank 7","drone1,oil_tank7",,False
scene5::99,scene5,99,"drone 2, warehouse b","drone2,warehouseB",warehouseB,True
scene5::100,scene5,100,"drone 1, oil tank 1,yard","drone1,oil_tank1,yard",yard,True
scene5::101,scene5,101,"drone 2, warehouse C, coastal road","drone2,warehouseC,coastal_road","coastal_road,warehouseC",True
scene5::102,scene5,102,"drone 3, oil tank 5,yard","drone3,oil_tank5,yard",yard,True
scene5::103,scene5,103,"drone 4, warehouse B","drone4,warehouseB",warehouseB,True
scene5::104,scene5,104,"drone 5, truck","drone5,truck",,False
scene5::105,scene5,105,"truck, fence","truck,fence",fence,True
scene5::106,scene5,106,"truck, crates",truck,,False
scene5::107,scene5,107,"drone 1, warehouse B","drone1,warehouseB",warehouseB,True
scene5::108,scene5,108,"drone 2, oil tank 4","drone2,oil_tank4",,False
scene5::109,scene5,109,"drone 3, fence","drone3,fence",fence,True
scene5::110,scene5,110,"drone 4, warehouse C","drone4,warehouseC",warehouseC,True
scene5::111,scene5,111,"drone 5, oil tank 3","drone5,oil_tank3",,False
scene5::112,scene5,112,"truck, warehouse B","truck,warehouseB",warehouseB,True
scene5::113,scene5,113,"truck, oil tank 1","truck,oil_tank1",,False
scene5::114,scene5,114,"drone 5, oil tank 5,coastal road","drone5,oil_tank5,coastal_road",coastal_road,True
scene5::115,scene5,115,"drone 2, warehouse C","drone2,warehouseC",warehouseC,True
scene5::116,scene5,116,drone 3,drone3,,False
scene5::117,scene5,117,"drone 4, fence","drone4,fence",fence,True
scene5::118,scene5,118,"drone 5, oil tank 8","drone5,oil_tank8",,False
scene5::119,scene5,119,"truck,yard","truck,yard",yard,True
scene5::120,scene5,120,"drone 1, oil tank 2","drone1,oil_tank2",,False
scene5::121,scene5,121,"drone 2, warehouse B","drone2,warehouseB",warehouseB,True
scene5::122,scene5,122,"drone 3, oil tank 6","drone3,oil_tank6",,False
scene5::123,scene5,123,"drone 4, warehouse A","drone4,warehouseA",warehouseA,True
scene5::124,scene5,124,"drone 5, fence","drone5,fence",fence,True
scene5::125,scene5,125,truck,truck,,False
scene5::126,scene5,126,"truck, crates",truck,,False
scene5::127,scene5,127,"drone 1, warehouse A, warehouse B","drone1,warehouseA,warehouseB","warehouseA,warehouseB",True
scene5::128,scene5,128,"drone 2, oil tank 2","drone2,oil_tank2",,False
scene5::129,scene5,129,"drone 3, oil tank 7","drone3,oil_tank7",,False
scene5::130,scene5,130,"drone 4, warehouse C","drone4,warehouseC",warehouseC,True
scene5::131,scene5,131,"drone 5, coastal road","drone5,coastal_road",coastal_road,True
scene5::132,scene5,132,"truck, warehouse B","truck,warehouseB",warehouseB,True
scene5::133,scene5,133,"truck, warehouse C","truck,warehouseC",warehouseC,True
scene5::134,scene5,134,"drone 1, oil tank 3","drone1,oil_tank3",,False
scene5::135,scene5,135,"drone 2, warehouse C","drone2,warehouseC",warehouseC,True
scene5::136,scene5,136,"drone 3,road fence",drone3,,False
scene5::137,scene5,137,"drone 4, oil tank 1","drone4,oil_tank1",,False
scene5::138,scene5,138,"drone 5,road fence",drone5,,False
scene5::139,scene5,139,"truck, warehouse B","truck,warehouseB",warehouseB,True
scene5::140,scene5,140,"person1, drone 1, warehouse B","person1,drone1,warehouseB",warehouseB,True
scene5::141,scene5,141,"person2, drone 2, oil tank 1","person2,drone2,oil_tank1",,False
scene5::142,scene5,142,"person, drone 3, fence","drone3,fence",fence,True
scene5::143,scene5,143,"person1, drone 4, oil tank 3","person1,drone4,oil_tank3",,False
scene5::144,scene5,144,"person2, truck, warehouse B","person2,truck,warehouseB",warehouseB,True
scene5::145,scene5,145,"person, truck, crates,road2",truck,,False
scene5::146,scene5,146,"person1, drone 5, oil tank 8","person1,drone5,oil_tank8",,False
scene5::147,scene5,147,"person2, drone 1, warehouse C","person2,drone1,warehouseC",warehouseC,True
scene5::148,scene5,148,"person, drone 2, road",drone2,,False
scene5::149,scene5,149,"person1, drone 3, oil tank 2","person1,drone3,oil_tank2",,False
scene5::150,scene5,150,"drone 4, oil tank 5, yard","drone4,oil_tank5,yard",yard,True
scene5::151,scene5,151,"drone 5, warehouse C","drone5,warehouseC",warehouseC,True
scene5::152,scene5,152,"drone 1, oil tank 2","drone1,oil_tank2",,False
scene5::153,scene5,153,"drone 2, warehouse B","drone2,warehouseB",warehouseB,True
scene5::154,scene5,154,"drone 3, fence","drone3,fence",fence,True
scene5::155,scene5,155,"truck, oil tank 1","truck,oil_tank1",,False
scene5::156,scene5,156,"truck,road2",truck,,False
scene5::157,scene5,157,"drone 4, warehouse A","drone4,warehouseA",warehouseA,True
scene5::158,scene5,158,"drone 5 , road3,warehoused","drone5,warehouseD",warehouseD,True
scene5::159,scene5,159,"drone 1, oil tank 8","drone1,oil_tank8",,False
scene5::160,scene5,160,"drone 2, fence","drone2,fence",fence,True
scene5::161,scene5,161,"drone 3, warehouse C","drone3,warehouseC",warehouseC,True
scene5::162,scene5,162,"drone 4, oil tank 3, truck","drone4,oil_tank3,truck",,False
scene5::163,scene5,163,"drone 5, road1",drone5,,False
scene5::164,scene5,164,"truck, yard, warehouse B","truck,yard,warehouseB","warehouseB,yard",True
scene5::165,scene5,165,"truck, crates,road2",truck,,False
scene5::166,scene5,166,"drone 1, warehouse B, yard","drone1,warehouseB,yard","warehouseB,yard",True
scene5::167,scene5,167,"drone 2, oil tank 4, fence","drone2,oil_tank4,fence",fence,True
scene5::168,scene5,168,"drone 3, warehouse C","drone3,warehouseC",warehouseC,True
scene5::169,scene5,169,"drone 4, oil tank 7","drone4,oil_tank7",,False
scene5::170,scene5,170,"drone 5,road 1",drone5,,False
scene5::171,scene5,171,"truck, warehouse A","truck,warehouseA",warehouseA,True
scene5::172,scene5,172,"truck, oil tank 3","truck,oil_tank3",,False
scene5::173,scene5,173,"drone 1, fence, oil tank 6,road1","drone1,fence,oil_tank6",fence,True
scene5::174,scene5,174,"drone 2, warehouse B","drone2,warehouseB",warehouseB,True
scene5::175,scene5,175,"drone 3,coastal road","drone3,coastal_road",coastal_road,True
scene5::176,scene5,176,"drone 4, oil tank 2","drone4,oil_tank2",,False
scene5::177,scene5,177,"drone 4, warehouse C","drone4,warehouseC",warehouseC,True
scene5::178,scene5,178,"truck, road2, fence","truck,fence",fence,True
scene5::179,scene5,179,"truck,yard","truck,yard",yard,True
scene5::180,scene5,180,"person1, drone 1, warehouse B, road","person1,drone1,warehouseB",warehouseB,True
scene5::181,scene5,181,"person2, drone 2, fence,road3","person2,drone2,fence",fence,True
scene5::182,scene5,182,"person, drone 3, oil tank 5,yard","drone3,oil_tank5,yard",yard,True
scene5::183,scene5,183,"person1, drone 4, warehouse B","person1,drone4,warehouseB",warehouseB,True
scene5::184,scene5,184,"person2, truck, oil tank 6","person2,truck,oil_tank6",,False
scene5::185,scene5,185,"person, truck, crates",truck,,False
scene5::186,scene5,186,"person1, drone 5, oil tank 4","person1,drone5,oil_tank4",,False
scene5::187,scene5,187,"person2, drone 1, warehouse C","person2,drone1,warehouseC",warehouseC,True
scene5::188,scene5,188,"person, drone 2, road",drone2,,False
scene5::189,scene5,189,"person1, drone 3, oil tank 7","person1,drone3,oil_tank7",,False
scene5::190,scene5,190,"drone 4, yard, warehouse B","drone4,yard,warehouseB","warehouseB,yard",True
scene5::191,scene5,191,"drone 5, oil tank 4, truck,","drone5,oil_tank4,truck",,False
scene5::192,scene5,192,"drone 1, warehouse B","drone1,warehouseB",warehouseB,True
scene5::193,scene5,193,"drone 2, warehouse C","drone2,warehouseC",warehouseC,True
scene5::194,scene5,194,"drone 3, oil tank 2, road1","drone3,oil_tank2",,False
scene5::195,scene5,195,"drone 4, land fence,yard","drone4,yard",yard,True
scene5::196,scene5,196,"drone 5, oil tank 1","drone5,oil_tank1",,False
scene5::197,scene5,197,"truck, warehouse C,road2","truck,warehouseC",warehouseC,True
scene5::198,scene5,198,"truck, warehouse B","truck,warehouseB",warehouseB,True
scene5::199,scene5,199,"drone 1, yard, road entrance","drone1,yard",yard,True
scene5::200,scene5,200,"drone 1, tank 1",drone1,,False
scene5::201,scene5,201,"drone 2, tank 4",drone2,,False
scene5::202,scene5,202,"drone 3, fence, coastal road","drone3,fence,coastal_road","coastal_road,fence",True
scene5::203,scene5,203,"drone 4, fence, truck","drone4,fence,truck",fence,True
scene5::204,scene5,204,"drone 5, tank 1, tank 4",drone5,,False
scene5::205,scene5,205,"drone 1, tank 5, tank 8, warehouse B","drone1,warehouseB",warehouseB,True
scene5::206,scene5,206,"drone 2, inland road, truck","drone2,inland_road,truck",inland_road,True
scene5::207,scene5,207,"drone 3, inland road, coastal road","drone3,inland_road,coastal_road","coastal_road,inland_road",True
scene5::208,scene5,208,"drone 4, crate, truck","drone4,crate,truck",,False
scene5::209,scene5,209,"drone 5, tank 1",drone5,,False
scene5::210,scene5,210,"drone 1, warehouse B","drone1,warehouseB",warehouseB,True
scene5::211,scene5,211,"drone 2, warehouse A","drone2,warehouseA",warehouseA,True
scene5::212,scene5,212,"drone 3, warehouse D","drone3,warehouseD",warehouseD,True
scene5::213,scene5,213,"drone 4, warehouse C","drone4,warehouseC",warehouseC,True
scene5::214,scene5,214,"drone 5, person1, truck","drone5,person1,truck",,False
scene5::215,scene5,215,"drone 1, person2, coastal road","drone1,person2,coastal_road",coastal_road,True
scene5::216,scene5,216,"drone 2, truck, inland road","drone2,truck,inland_road",inland_road,True
scene5::217,scene5,217,"drone 3, coastal road","drone3,coastal_road",coastal_road,True
scene5::218,scene5,218,"drone 4, person1, truck","drone4,person1,truck",,False
scene5::219,scene5,219,"drone 5, person2, coastal road","drone5,person2,coastal_road",coastal_road,True
scene5::220,scene5,220,"drone 1, warehouse B, tank 5","drone1,warehouseB",warehouseB,True
scene5::221,scene5,221,"drone 2, fence, coastal road","drone2,fence,coastal_road","coastal_road,fence",True
scene5::222,scene5,222,"drone 3, tank 5",drone3,,False
scene5::223,scene5,223,"drone 4, tank 4, truck","drone4,truck",,False
scene5::224,scene5,224,"drone 5, crate, truck","drone5,crate,truck",,False
scene5::225,scene5,225,"drone 1, warehouse D","drone1,warehouseD",warehouseD,True
scene5::226,scene5,226,"drone 2, tank 2, tank 7",drone2,,False
scene5::227,scene5,227,"drone 3, crate","drone3,crate",,False
scene5::228,scene5,228,"drone 4, truck","drone4,truck",,False
scene5::229,scene5,229,"drone 5, inland road, truck","drone5,inland_road,truck",inland_road,True
scene5::230,scene5,230,"drone 1, tank 1, tank 4",drone1,,False
scene5::231,scene5,231,"drone 2, tank 5, tank 8",drone2,,False
scene5::232,scene5,232,"drone 3, crate, truck","drone3,crate,truck",,False
scene5::233,scene5,233,"drone 4, warehouse B","drone4,warehouseB",warehouseB,True
scene5::234,scene5,234,"drone 5, warehouse A","drone5,warehouseA",warehouseA,True
scene5::235,scene5,235,"drone 1, warehouse C, coastal road","drone1,warehouseC,coastal_road","coastal_road,warehouseC",True
scene5::236,scene5,236,"drone 2, fence, inland road","drone2,fence,inland_road","fence,inland_road",True
scene5::237,scene5,237,"drone 3, fence, tank 1","drone3,fence",fence,True
scene5::238,scene5,238,"drone 4, crate, fence","drone4,crate,fence",fence,True
scene5::239,scene5,239,"drone 5, tank 3, tank 4",drone5,,False
scene5::240,scene5,240,"drone 1, yard, warehouse B","drone1,yard,warehouseB","warehouseB,yard",True
scene5::241,scene5,241,"drone 2, truck","drone2,truck",,False
scene5::242,scene5,242,"drone 3, tank 2",drone3,,False
scene5::243,scene5,243,"drone 4, inland road, truck","drone4,inland_road,truck",inland_road,True
scene5::244,scene5,244,"drone 5, warehouse C, warehouse D","drone5,warehouseC,warehouseD","warehouseC,warehouseD",True
scene5::245,scene5,245,"drone 1, tank 5, warehouse B","drone1,warehouseB",warehouseB,True
scene5::246,scene5,246,"drone 2, truck","drone2,truck",,False
scene5::247,scene5,247,"drone 3, tank 6",drone3,,False
scene5::248,scene5,248,"drone 4, tank 1, coastal road","drone4,coastal_road",coastal_road,True
scene5::249,scene5,249,"drone 5, person1, inland road","drone5,person1,inland_road",inland_road,True
scene5::250,scene5,250,"drone 1, coastal road","drone1,coastal_road",coastal_road,True
scene5::251,scene5,251,"drone 2, warehouse C","drone2,warehouseC",warehouseC,True
scene5::252,scene5,252,"drone 3, drone 2, tank 3","drone3,drone2",,False
scene5::253,scene5,253,"drone 4, truck","drone4,truck",,False
scene5::254,scene5,254,"drone 5, coastal road","drone5,coastal_road",coastal_road,True
scene5::255,scene5,255,"drone 1, inland road, warehouse A","drone1,inland_road,warehouseA","inland_road,warehouseA",True
scene5::256,scene5,256,"drone 2, warehouse B","drone2,warehouseB",warehouseB,True
scene5::257,scene5,257,"drone 3, tank 1, tank 4",drone3,,False
scene5::258,scene5,258,"drone 4, crate, inland road","drone4,crate,inland_road",inland_road,True
scene5::259,scene5,259,"drone 5, fence, tank 2","drone5,fence",fence,True
scene5::260,scene5,260,"drone 1, tank 6, warehouse B","drone1,warehouseB",warehouseB,True
scene5::261,scene5,261,"drone 2, tank 1, coastal road","drone2,coastal_road",coastal_road,True
scene5::262,scene5,262,"drone 3, warehouse A","drone3,warehouseA",warehouseA,True
scene5::263,scene5,263,"drone 4, warehouseD","drone4,warehouseD",warehouseD,True
scene5::264,scene5,264,"drone 5, crate","drone5,crate",,False
scene5::265,scene5,265,"drone 1, tank 7",drone1,,False
scene5::266,scene5,266,"drone 2, coastal road, warehouse C","drone2,coastal_road,warehouseC","coastal_road,warehouseC",True
scene5::267,scene5,267,"drone 3, inland road, truck","drone3,inland_road,truck",inland_road,True
scene5::268,scene5,268,"drone 4, tank 1, tank 4",drone4,,False
scene5::269,scene5,269,"drone 5, tank 5, tank 8",drone5,,False
scene5::270,scene5,270,"drone 1, tank 3",drone1,,False
scene5::271,scene5,271,"drone 2, crate, truck","drone2,crate,truck",,False
scene5::272,scene5,272,"drone 3, warehouse B","drone3,warehouseB",warehouseB,True
scene5::273,scene5,273,"drone 4, warehouse c","drone4,warehouseC",warehouseC,True
scene5::274,scene5,274,"drone 5, coastal road","drone5,coastal_road",coastal_road,True
scene5::275,scene5,275,"drone 1, truck","drone1,truck",,False
scene5::276,scene5,276,"drone 2, truck, tank 4","drone2,truck",,False
scene5::277,scene5,277,"drone 3, truck, fence","drone3,truck,fence",fence,True
scene5::278,scene5,278,"rescuer, drone 4, tank 1",drone4,,False
scene5::279,scene5,279,"volunteer, drone 2, fence, coastal road","drone2,fence,coastal_road","coastal_road,fence",True
scene5::280,scene5,280,"person, drone 1, tank 2",drone1,,False
scene5::281,scene5,281,"rescuer, drone 2, crate, truck","drone2,crate,truck",,False
scene5::282,scene5,282,"volunteer, drone 3, warehouse A","drone3,warehouseA",warehouseA,True
scene5::283,scene5,283,"person, drone 4, warehouse D","drone4,warehouseD",warehouseD,True
scene5::284,scene5,284,"volunteer, drone 5, person1 truck",drone5,,False
scene5::285,scene5,285,"drone 1, yard, warehouse A, warehouse B","drone1,yard,warehouseA,warehouseB","warehouseA,warehouseB,yard",True
scene5::286,scene5,286,"person, drone 2, person2, coastal road","drone2,person2,coastal_road",coastal_road,True
scene5::287,scene5,287,"rescuer, drone 3, crate, inland road","drone3,crate,inland_road",inland_road,True
scene5::288,scene5,288,"volunteer, drone 4, tank 6, warehouse B","drone4,warehouseB",warehouseB,True
scene5::289,scene5,289,"person, drone 5, warehouse D","drone5,warehouseD",warehouseD,True
scene5::290,scene5,290,"rescuer, drone 1, fence, inland road","drone1,fence,inland_road","fence,inland_road",True
scene5::291,scene5,291,"volunteer, drone 2, truck","drone2,truck",,False
scene5::292,scene5,292,"person, drone 3, tank 1, tank 5",drone3,,False
scene5::293,scene5,293,"rescuer, drone 4, crate","drone4,crate",,False
scene5::294,scene5,294,"volunteer, drone 5, warehouse B","drone5,warehouseB",warehouseB,True
scene5::295,scene5,295,"person, drone 1, coastal road","drone1,coastal_road",coastal_road,True
scene5::296,scene5,296,"rescuer, drone 2, truck, tank 4","drone2,truck",,False
scene5::297,scene5,297,"drone 2, yard, warehouse B","drone2,yard,warehouseB","warehouseB,yard",True
scene5::298,scene5,298,"person, drone 4, fence, coastal road, inland road","drone4,fence,coastal_road,inland_road","coastal_road,fence,inland_road",True
scene5::299,scene5,299,"rescuer, drone 5, tank 1, tank 8",drone5,,False
scene5::300,scene5,300,"drone 1, tank 1, fence","drone1,fence",fence,True
scene5::301,scene5,301,"drone 2, tank 4",drone2,,False
scene5::302,scene5,302,"drone 3, inland road, truck, crate","drone3,inland_road,truck,crate",inland_road,True
scene5::303,scene5,303,"drone 4, warehouse B","drone4,warehouseB",warehouseB,True
scene5::304,scene5,304,"drone 5, person1, truck","drone5,person1,truck",,False
scene5::305,scene5,305,"drone 1, coastal road, warehouse D","drone1,coastal_road,warehouseD","coastal_road,warehouseD",True
scene5::306,scene5,306,"drone 2, person2, coastal road, tank 1","drone2,person2,coastal_road",coastal_road,True
scene5::307,scene5,307,"drone 3, warehouse B, tank 5","drone3,warehouseB",warehouseB,True
scene5::308,scene5,308,"drone 4, tank 8",drone4,,False
scene5::309,scene5,309,"drone 5, crate, truck","drone5,crate,truck",,False
scene5::310,scene5,310,"drone 1, fence, inland road","drone1,fence,inland_road","fence,inland_road",True
scene5::311,scene5,311,"drone 2, fence, person2","drone2,fence,person2",fence,True
scene5::312,scene5,312,"drone 3, warehouse D","drone3,warehouseD",warehouseD,True
scene5::313,scene5,313,"drone 4, warehouse A","drone4,warehouseA",warehouseA,True
scene5::314,scene5,314,"drone 5, tank 8",drone5,,False
scene5::315,scene5,315,"drone 1, warehouse B, fence","drone1,warehouseB,fence","fence,warehouseB",True
scene5::316,scene5,316,"drone 3, drone 2, tank 7","drone3,drone2",,False
scene5::317,scene5,317,"drone 4, tank 4",drone4,,False
scene5::318,scene5,318,"drone 5, crate, inland road","drone5,crate,inland_road",inland_road,True
scene5::319,scene5,319,"drone 1, warehouse C, fence","drone1,warehouseC,fence","fence,warehouseC",True
scene5::320,scene5,320,"drone 2, tank 7, fence","drone2,fence",fence,True
scene5::321,scene5,321,"drone 3, truck","drone3,truck",,False
scene5::322,scene5,322,"drone 4, tank 1, coastal road","drone4,coastal_road",coastal_road,True
scene5::323,scene5,323,"drone 5, crate","drone5,crate",,False
scene5::324,scene5,324,"drone 1, inland road, warehouse A, fence end","drone1,inland_road,warehouseA","inland_road,warehouseA",True
scene5::325,scene5,325,"drone 2, tank 6",drone2,,False
scene5::326,scene5,326,"drone 3, warehouse D, person2","drone3,warehouseD,person2",warehouseD,True
scene5::327,scene5,327,"drone 4, warehouse B, fence","drone4,warehouseB,fence","fence,warehouseB",True
scene5::328,scene5,328,"drone 5, coastal road","drone5,coastal_road",coastal_road,True
scene5::329,scene5,329,"drone 1, truck, crate","drone1,truck,crate",,False
scene5::330,scene5,330,"drone 2, tank 5, warehouse B","drone2,warehouseB",warehouseB,True
scene5::331,scene5,331,"drone 3, warehouse A, inland road","drone3,warehouseA,inland_road","inland_road,warehouseA",True
scene5::332,scene5,332,"drone 4, warehouse C, warehouse D","drone4,warehouseC,warehouseD","warehouseC,warehouseD",True
scene5::333,scene5,333,"drone 5, fence","drone5,fence",fence,True
scene5::334,scene5,334,"drone 1, tank 7",drone1,,False
scene5::335,scene5,335,"drone 2, tank 3",drone2,,False
scene5::336,scene5,336,"drone 3, person1","drone3,person1",,False
scene5::337,scene5,337,"drone 4, drone 5, tank 2","drone4,drone5",,False
scene5::338,scene5,338,"drone 5, fence, tank 1","drone5,fence",fence,True
scene5::339,scene5,339,"drone 1, coastal road","drone1,coastal_road",coastal_road,True
scene5::340,scene5,340,"rescuer, drone 2, tank 2",drone2,,False
scene5::341,scene5,341,"volunteer, drone 3, fence","drone3,fence",fence,True
scene5::342,scene5,342,"person, drone 4, crate","drone4,crate",,False
scene5::343,scene5,343,"rescuer, drone 5, warehouse B, inland road","drone5,warehouseB,inland_road","inland_road,warehouseB",True
scene5::344,scene5,344,"volunteer, drone 1, tank 8",drone1,,False
scene5::345,scene5,345,"person, drone 2, fence","drone2,fence",fence,True
scene5::346,scene5,346,"drone 3, warehouse D","drone3,warehouseD",warehouseD,True
scene5::347,scene5,347,"drone 4, person2, coastal road","drone4,person2,coastal_road",coastal_road,True
scene5::348,scene5,348,"drone 5, inland road, truck, crate","drone5,inland_road,truck,crate",inland_road,True
scene5::349,scene5,349,"rescuer, drone 1, tank 4",drone1,,False
scene5::350,scene5,350,"drone 1, tank 5, tank 8,yard","drone1,yard",yard,True
scene5::351,scene5,351,"drone 2, fence, inland road","drone2,fence,inland_road","fence,inland_road",True
scene5::352,scene5,352,"drone 3, coastal road, crate, truck","drone3,coastal_road,crate,truck",coastal_road,True
scene5::353,scene5,353,"drone 4, warehouse A","drone4,warehouseA",warehouseA,True
scene5::354,scene5,354,"drone 5, tank 1, tank 4",drone5,,False
scene5::355,scene5,355,"drone 1, truck","drone1,truck",,False
scene5::356,scene5,356,"drone 2, person1, inland road","drone2,person1,inland_road",inland_road,True
scene5::357,scene5,357,"drone 3, person2, coastal road, warehouse C","drone3,person2,coastal_road,warehouseC","coastal_road,warehouseC",True
scene5::358,scene5,358,"drone 4, warehouse B, tank 5","drone4,warehouseB",warehouseB,True
scene5::359,scene5,359,"drone 5, crate, truck","drone5,crate,truck",,False
scene5::360,scene5,360,"drone 1, warehouse C, fence","drone1,warehouseC,fence","fence,warehouseC",True
scene5::361,scene5,361,"drone 2, coastal road, warehouse C","drone2,coastal_road,warehouseC","coastal_road,warehouseC",True
scene5::362,scene5,362,"drone 3, tank 5, tank 8",drone3,,False
scene5::363,scene5,363,"drone 4, crate, truck","drone4,crate,truck",,False
scene5::364,scene5,364,"drone 4, warehouse D","drone4,warehouseD",warehouseD,True
scene5::365,scene5,365,"drone 5, inland road","drone5,inland_road",inland_road,True
scene5::366,scene5,366,"drone 2, tank 1",drone2,,False
scene5::367,scene5,367,"drone 3, drone 4, tank 2","drone3,drone4",,False
scene5::368,scene5,368,"drone 4, fence, truck, crate","drone4,fence,truck,crate",fence,True
scene5::369,scene5,369,"drone 5, warehouse A, inland road","drone5,warehouseA,inland_road","inland_road,warehouseA",True
scene5::370,scene5,370,"drone 1, fence, coastal road","drone1,fence,coastal_road","coastal_road,fence",True
scene5::371,scene5,371,"drone 2, warehouse C, warehouse D","drone2,warehouseC,warehouseD","warehouseC,warehouseD",True
scene5::372,scene5,372,"drone 3, tank 3, truck","drone3,truck",,False
scene5::373,scene5,373,"drone 4, warehouse A","drone4,warehouseA",warehouseA,True
scene5::374,scene5,374,"drone 5, person2, crate","drone5,person2,crate",,False
scene5::375,scene5,375,"drone 1, warehouse B, fence","drone1,warehouseB,fence","fence,warehouseB",True
scene5::376,scene5,376,"drone 2, truck","drone2,truck",,False
scene5::377,scene5,377,"drone 3, coastal road, warehouse C","drone3,coastal_road,warehouseC","coastal_road,warehouseC",True
scene5::378,scene5,378,"drone 4, drone 5, tank 2","drone4,drone5",,False
scene5::379,scene5,379,"drone 5, inland road","drone5,inland_road",inland_road,True
scene5::380,scene5,380,"drone 1, tank 1",drone1,,False
scene5::381,scene5,381,"drone 2, fence","drone2,fence",fence,True
scene5::382,scene5,382,"drone 3, crate","drone3,crate",,False
scene5::383,scene5,383,"drone 4, warehouse C, coastal road","drone4,warehouseC,coastal_road","coastal_road,warehouseC",True
scene5::384,scene5,384,"drone 5, warehouse A, fence","drone5,warehouseA,fence","fence,warehouseA",True
scene5::385,scene5,385,"drone 1, warehouse B","drone1,warehouseB",warehouseB,True
scene5::386,scene5,386,"drone 2, crate, truck","drone2,crate,truck",,False
scene5::387,scene5,387,"drone 3, warehouse C","drone3,warehouseC",warehouseC,True
scene5::388,scene5,388,"drone 4, person2, coastal road","drone4,person2,coastal_road",coastal_road,True
scene5::389,scene5,389,"drone 5, tank 5",drone5,,False
scene5::390,scene5,390,"drone 1, inland road, truck","drone1,inland_road,truck",inland_road,True
scene5::391,scene5,391,"drone 2, fence, coastal road","drone2,fence,coastal_road","coastal_road,fence",True
scene5::392,scene5,392,"drone 3, tank 4",drone3,,False
scene5::393,scene5,393,"drone 4, warehouse C, warehouse D","drone4,warehouseC,warehouseD","warehouseC,warehouseD",True
scene5::394,scene5,394,"drone 5, crate","drone5,crate",,False
scene5::395,scene5,395,"drone 1, warehouse A, fence","drone1,warehouseA,fence","fence,warehouseA",True
scene5::396,scene5,396,"drone 2, coastal road","drone2,coastal_road",coastal_road,True
scene5::397,scene5,397,"drone 3, truck","drone3,truck",,False
scene5::398,scene5,398,"drone 4, fence, tank 1","drone4,fence",fence,True
scene5::399,scene5,399,"drone 5, warehouse B,yard","drone5,warehouseB,yard","warehouseB,yard",True
scene5::400,scene5,400,"drone 1, yard, warehouse A, warehouse B","drone1,yard,warehouseA,warehouseB","warehouseA,warehouseB,yard",True
scene5::401,scene5,401,"drone 2, yard, inland road","drone2,yard,inland_road","inland_road,yard",True
scene5::402,scene5,402,"drone 3, crate, truck","drone3,crate,truck",,False
scene5::403,scene5,403,"drone 4, warehouse C","drone4,warehouseC",warehouseC,True
scene5::404,scene5,404,"drone 5, coastal road","drone5,coastal_road",coastal_road,True
scene5::405,scene5,405,"drone 1, oil tank 1","drone1,oil_tank1",,False
scene5::406,scene5,406,"drone 2, yard","drone2,yard",yard,True
scene5::407,scene5,407,"drone 3, yard, warehouse A","drone3,yard,warehouseA","warehouseA,yard",True
scene5::408,scene5,408,"drone 4, person2, coastal road","drone4,person2,coastal_road",coastal_road,True
scene5::409,scene5,409,"drone 5, truck","drone5,truck",,False
scene5::410,scene5,410,"drone 1, fence, oil tank 2","drone1,fence,oil_tank2",fence,True
scene5::411,scene5,411,"drone 2, warehouse A","drone2,warehouseA",warehouseA,True
scene5::412,scene5,412,"drone 3, yard","drone3,yard",yard,True
scene5::413,scene5,413,"drone 4, oil tank 3","drone4,oil_tank3",,False
scene5::414,scene5,414,"drone 5, warehouse C","drone5,warehouseC",warehouseC,True
scene5::415,scene5,415,"drone 1, inland road, coastal road","drone1,inland_road,coastal_road","coastal_road,inland_road",True
scene5::416,scene5,416,"drone 2, warehouse B","drone2,warehouseB",warehouseB,True
scene5::417,scene5,417,"drone 3, oil tank 6","drone3,oil_tank6",,False
scene5::418,scene5,418,"drone 4, inland road","drone4,inland_road",inland_road,True
scene5::419,scene5,419,"drone 5, truck","drone5,truck",,False
scene5::420,scene5,420,"drone 1, warehouse C","drone1,warehouseC",warehouseC,True
scene5::421,scene5,421,"drone 2, oil tank2","drone2,oil_tank2",,False
scene5::422,scene5,422,"drone 3, fence, inland road","drone3,fence,inland_road","fence,inland_road",True
scene5::423,scene5,423,"drone 4, yard","drone4,yard",yard,True
scene5::424,scene5,424,"drone 5, warehouse A","drone5,warehouseA",warehouseA,True
scene5::425,scene5,425,"drone 1, coastal road, warehouse C","drone1,coastal_road,warehouseC","coastal_road,warehouseC",True
scene5::426,scene5,426,"drone 2, oil tank 5","drone2,oil_tank5",,False
scene5::427,scene5,427,"drone 3, warehouse A","drone3,warehouseA",warehouseA,True
scene5::428,scene5,428,"drone 4, crate","drone4,crate",,False
scene5::429,scene5,429,"drone 5, truck","drone5,truck",,False
scene5::430,scene5,430,"person1, yard, inland road","person1,yard,inland_road","inland_road,yard",True
scene5::431,scene5,431,"person2, warehouse C","person2,warehouseC",warehouseC,True
scene5::432,scene5,432,"person1, crate","person1,crate",,False
scene5::433,scene5,433,"person2, truck","person2,truck",,False
scene5::434,scene5,434,"person1, fence","person1,fence",fence,True
